RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_016779,Bacillus cereus F837/76 chromosome,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5222749.0, 407.0)","(1749.0, 1926.0)",,,5222906,False,0.353741001656932,"(332.6965401172638, 1.757117509841919, 371.2758069038391)",5219828,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP013621,"Staphylococcus aureus strain RIVM3897, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2894330.0, 516.0)","(1879.0, 2155.0)",,,2894543,False,0.3298855812471951,"(126.38798213005066, 0.593679666519165, 138.3528606891632)",25563,984708.0,,,,,,,,,0.7547137826833247,0.2452862173166752,,,,,,,,,0.6363636363636364,0.3636363636363636,,,,,,,,,0.9992062831149092,0.0007937168850906,,,,,,,,,0.6285714285714286,0.3714285714285714,,,,,,,,,True,False,,,,,,,,
NZ_CP009796,"Bacillus subtilis strain SG6, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4063412.0, 4063599.0)","(4061445.0, 4062070.0)",,,4079669,False,0.4383034505985657,"(250.14487481117249, 1.329421043395996, 277.35427713394165)",4066087,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP011535,"Streptococcus pyogenes strain M28PF1, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1896946.0, 201.0)","(1558.0, 1711.0)",,,1896976,False,0.3835167129157142,"(126.86836385726929, 0.6578478813171387, 138.62947511672974)",5037,1699491.0,,,,,,,,,0.932148096260539,0.067851903739461,,,,,,,,,0.9,0.1,,,,,,,,,0.996444288781617,0.003555711218383,,,,,,,,,0.9,0.1,,,,,,,,,True,False,,,,,,,,
NZ_AP017373,"Lactococcus garvieae DNA, complete genome, strain: 122061.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus","(1212556.0, 1212811.0)","(1211034.0, 1211196.0)",,,1985694,False,0.3816902302167403,"(81.35567045211792, 0.7272434234619141, 93.60862612724304)",1209940,1393604.0,742.0,,,,,,,,0.7153138064517378,0.4019898350513696,0.1378330466951153,,,,,,,,0.6923076923076923,0.0769230769230769,0.2307692307692307,,,,,,,,0.9990882725020666,0.7654100645946682,0.0009117274979334,,,,,,,,0.4545454545454545,0.3636363636363636,0.1818181818181818,,,,,,,,True,False,False,,,,,,,
NZ_CP011278,"Bacillus amyloliquefaciens strain L-S60, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(3895005.0, 3895188.0)","(3893043.0, 3893663.0)",,,3903017,False,0.4666069863390295,"(198.13974905014038, 1.1890795230865479, 219.52915954589844)",2393,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NC_018712,Streptococcus dysgalactiae subsp. equisimilis RE378,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(2151137.0, 224.0)","(1581.0, 1733.0)",,,2151145,False,0.3948678494476197,"(138.80643677711487, 0.68436598777771, 151.4723765850067)",2150682,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP016629,"Listeria monocytogenes strain FORC_049, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2934529.0, 2935033.0)","(1357.0, 1549.0)",,,2935033,False,0.3800083338074904,"(182.7685296535492, 0.6952476501464844, 199.77909517288208)",2933876,993376.0,,,,,,,,,0.8906662052389418,0.1093337947610582,,,,,,,,,0.9,0.1,,,,,,,,,0.9992713429895526,0.0007286570104474,,,,,,,,,0.7727272727272727,0.2272727272727272,,,,,,,,,True,False,,,,,,,,
NZ_CP008926,"Streptococcus pyogenes strain ATCC 19615, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1003752.0, 1003905.0)","(1002164.0, 1002395.0)",,,1844804,False,0.3848126955492291,"(117.29075241088867, 0.6295661926269531, 127.9634461402893)",1006896,822946.0,,,,,,,,,0.9380902421420326,0.0619097578579673,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.99608890824428,0.0039110917557201,,,,,,,,,1.0,0.0,,,,,,,,,True,False,,,,,,,,
NC_012466,Streptococcus pneumoniae JJA,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(2120219.0, 196.0)","(1559.0, 1716.0)",,,2120234,False,0.3974377356461598,"(146.92658758163452, 0.7028238773345947, 161.08185720443726)",2119676,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NC_022244,Streptococcus anginosus C1051,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus anginosus group","(1911703.0, 224.0)","(1569.0, 1724.0)",,,1911706,False,0.3897455989571618,"(87.92105722427368, 0.6714880466461182, 96.68516397476196)",1037,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP011397,"Listeria monocytogenes strain CFSAN007956, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2917667.0, 2918170.0)","(1357.0, 1549.0)",,,2918170,False,0.3799775201581813,"(96.29732823371887, 0.5208146572113037, 106.32598876953125)",2917021,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP013659,"Planococcus rifietoensis strain M8, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Planococcus","(3189219.0, 3189388.0)","(3187385.0, 3187874.0)",,,3505011,False,0.4845419885986092,"(113.82196617126465, 0.6608915328979492, 125.88801264762878)",3360268,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NC_018508,Bacillus thuringiensis HD-789,"Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5039240.0, 5039417.0)","(5037335.0, 5037898.0)",,,5495278,False,0.3526318413736302,"(308.753714799881, 1.977104902267456, 342.20977997779846)",5035185,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP016767,"Bacillus subtilis strain CW14 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2583617.0, 2584242.0)","(2582088.0, 2582275.0)",,,4282516,False,0.4405737188138935,"(255.63131642341614, 1.3842742443084717, 284.0235114097595)",2580590,195.0,,,,,,,,,0.8957757981216283,0.1042242018783716,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.9995803587917628,0.0004196412082373,,,,,,,,,0.8695652173913043,0.1304347826086956,,,,,,,,,True,False,,,,,,,,
NZ_CP024458,"Klebsiella pneumoniae strain QS17-0161 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella","(4716574.0, 4716954.0)",,,,5267491,False,0.5752271812139783,"(233.90952229499817, 1.2217988967895508, 264.320148229599)",4718234,3445.0,,,,,,,,,0.7298848115328896,0.3487821215998928,,,,,,,,,0.9,0.1,,,,,,,,,0.7633386451249848,0.4726621542733626,,,,,,,,,0.5263157894736842,0.4736842105263157,,,,,,,,,True,False,,,,,,,,
NC_011969,Bacillus cereus Q1,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5214038.0, 407.0)","(1749.0, 1926.0)",,,5214195,False,0.3556240225001175,"(242.11748456954956, 1.6715471744537354, 279.157696723938)",5211116,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP017888,"Bacillus coagulans strain BC-HY1 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2846373.0, 2846571.0)","(2844640.0, 2845022.0)",,,3599077,False,0.4619462156547359,"(115.4727201461792, 0.5845422744750977, 128.4438886642456)",2841411,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NC_012472,Bacillus cereus 03BB102,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5269355.0, 291.0)","(1633.0, 1810.0)",,,5269628,False,0.3544050927314034,"(174.68454551696777, 0.9320449829101562, 195.67275667190552)",5266497,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NC_018877,Bacillus thuringiensis Bt407 chromosome,"Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5500038.0, 100.0)","(1442.0, 1619.0)",,,5500501,False,0.3540712018777925,"(259.5665183067322, 1.0961811542510986, 286.45616459846497)",1977,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015966,"Lactobacillus plantarum strain LZ206 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2533016.0, 2533520.0)","(2531471.0, 2531647.0)",,,3212951,False,0.4464465844639398,"(194.05805587768555, 1.1373610496520996, 215.42022728919983)",2530446,7.0,,,,,,,,,0.7929885578555259,0.2070114421444741,,,,,,,,,0.9,0.1,,,,,,,,,0.9989656735665776,0.0010343264334223,,,,,,,,,0.48,0.52,,,,,,,,,True,False,,,,,,,,
NZ_AP014652,"Staphylococcus aureus subsp. aureus DNA, complete genome, strain: TMUS2126.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2769951.0, 516.0)","(1879.0, 2155.0)",,,2770164,False,0.328284895767904,"(164.72085165977478, 0.5581905841827393, 175.05161476135254)",12010,242641.0,,,,,,,,,0.8655718568548734,0.1344281431451265,,,,,,,,,0.9,0.1,,,,,,,,,0.9967155705646203,0.0032844294353796,,,,,,,,,0.7,0.3,,,,,,,,,True,False,,,,,,,,
NZ_CP011414,"Streptococcus pyogenes JRS4, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1811968.0, 201.0)","(1558.0, 1711.0)",,,1811968,False,0.3862960052274654,"(89.3535623550415, 0.4211862087249756, 97.53543663024902)",4429,1650305.0,,,,,,,,,0.9046174039443216,0.0953825960556783,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.9956703936511468,0.0043296063488531,,,,,,,,,0.9,0.1,,,,,,,,,True,False,,,,,,,,
NZ_CP014790,"Listeria monocytogenes strain 2015TE24968 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2894531.0, 317.0)","(1674.0, 1866.0)",,,2894716,False,0.3803620113337543,"(125.23135423660278, 0.7141382694244385, 138.78437113761902)",2893845,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015886,Neisseria meningitidis strain 38277 chromosome,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales,Neisseriaceae, Neisseria","(2250177.0, 2250698.0)",,,,2264278,False,0.5139642747047845,"(131.42495322227478, 0.695854902267456, 142.61961793899536)",2255188,2066398.0,236979.0,,,,,,,,0.6907052069394567,0.3716967105457171,0.1261387872897807,,,,,,,,0.6428571428571429,0.0714285714285714,0.2857142857142857,,,,,,,,0.5656221143248636,0.9982070147540344,0.0017929852459654,,,,,,,,0.8636363636363636,0.0454545454545454,0.0909090909090909,,,,,,,,True,False,False,,,,,,,
NZ_CP009746,"Bacillus weihenstephanensis strain WSBC 10204, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(4052505.0, 4053067.0)","(4050982.0, 4051163.0)",,,5608349,True,0.352448465671448,"(253.12022256851196, 1.8069374561309814, 287.45035195350647)",4051224,4836212.0,5507295.0,,,,,,,,0.5769966259194098,0.3141237315456059,0.2627894641783483,,,,,,,,0.2727272727272727,0.2727272727272727,0.4545454545454545,,,,,,,,0.9999292716976236,0.4613105885762117,0.000489604656257,,,,,,,,0.4583333333333333,0.2083333333333333,0.3333333333333333,,,,,,,,True,False,False,,,,,,,
NZ_CP021201,"Taylorella equigenitalis strain 09-0932 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Taylorella","(1631773.0, 1632166.0)",,,,1635330,False,0.3758654216580139,"(74.70274305343628, 0.29738306999206543, 78.96533298492432)",129,269432.0,1323269.0,1157322.0,820956.0,,,,,,0.6391146870466466,0.2918081335373817,0.2802528928967119,0.2276047163493555,0.1285620806301209,,,,,,0.6,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,,,,,,0.999162242958122,0.6723940975818422,0.6165162544477116,0.4131171793510968,0.000837757041878,,,,,,0.3181818181818182,0.3181818181818182,0.0909090909090909,0.1363636363636363,0.1363636363636363,,,,,,True,False,False,False,False,,,,,
NZ_CP017761,"Marinilactibacillus sp. 15R chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Carnobacteriaceae, Marinilactibacillus","(591522.0, 592075.0)","(589930.0, 590186.0)",,,2767908,False,0.3544604806229108,"(126.14472365379333, 0.7758989334106445, 142.14263439178467)",586271,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP010297,"Staphylococcus aureus strain 33b, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2872578.0, 543.0)","(1906.0, 2182.0)",,,2872764,False,0.3275041040614544,"(133.28733110427856, 0.8584179878234863, 150.47130918502808)",13028,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP007017,"Listeria monocytogenes serotype 1/2a str. 10-1046, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2997890.0, 187.0)","(2996341.0, 2996533.0)",,,2998206,False,0.3796813828002479,"(145.61305856704712, 0.9481563568115234, 162.2888331413269)",265,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP018928,"Serratia marcescens strain UMH10 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Serratia","(4468028.0, 4468407.0)",,,,5221713,False,0.5933909044790474,"(294.21554136276245, 1.2539994716644287, 322.96656107902527)",4467318,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP013747,"Pseudarthrobacter sulfonivorans strain Ar51 chromosome, complete genome.","Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Pseudarthrobacter","(2305242.0, 2305710.0)","(2303292.0, 2303819.0)",,,5043757,True,0.6465880493449625,"(278.56613850593567, 1.195298433303833, 304.1997404098511)",2319831,1774679.0,3638625.0,594123.0,4127597.0,5033773.0,4384868.0,,,,0.5596985078544413,0.3395282567713165,0.203706428996387,0.1996245455577935,0.1298786001018766,0.0978869622310288,0.0631998272808471,,,,0.1538461538461538,0.1794871794871795,0.1794871794871795,0.1794871794871795,0.0512820512820512,0.2307692307692307,0.0256410256410256,,,,0.9996083440761444,0.7765975908267702,0.4260231331430073,0.2631364571862011,0.2133537490235786,0.0003916559238557,0.1014584562015159,,,,0.5,0.03125,0.15625,0.125,0.0625,0.0625,0.0625,,,,True,False,False,False,False,False,False,,,
NZ_CP009225,"Clostridium sporogenes strain NCIMB 10696, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4141532.0, 100.0)","(1448.0, 1709.0)",,,4141984,False,0.2798253204261532,"(239.04889154434204, 1.2758557796478271, 265.0347058773041)",4141812,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015610,"Bacillus safensis strain U41 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(3358797.0, 3358996.0)","(3356836.0, 3357455.0)",,,3735181,False,0.4150229935309694,"(126.48889565467834, 1.13214111328125, 145.75617671012878)",3361080,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP016543,"Planococcus donghaensis strain DSM 22276, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Planococcus","(3304674.0, 3305371.0)","(1345.0, 1517.0)",,,3305371,False,0.4005846847449197,"(166.5271279811859, 0.550178050994873, 177.5600929260254)",2458,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP018128,"Enterococcus faecium strain A_020709_82, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(2740144.0, 99.0)","(1435.0, 1631.0)",,,2740566,False,0.3814317918269437,"(157.63692140579224, 0.631671667098999, 170.60589361190796)",1632,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP007657,"Staphylococcus aureus strain V2200, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2830789.0, 543.0)","(1906.0, 2182.0)",,,2830976,False,0.3285834991183253,"(151.55620551109314, 0.815173864364624, 166.06414651870728)",13338,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP020861,"Lactobacillus plantarum strain JBE490 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(3188862.0, 3189366.0)","(1369.0, 1545.0)",,,3189366,False,0.446276783536289,"(112.92438316345215, 0.7957689762115479, 131.23923563957214)",1415,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP007595,"Arthrobacter sp. PAMC25486, complete genome.","Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter","(2859399.0, 2859851.0)","(2857397.0, 2857961.0)",,,4593579,True,0.6278788282513482,"(152.89092874526978, 1.1247460842132568, 179.03281831741333)",2884616,3272164.0,2082645.0,1642478.0,40935.0,,,,,,0.6415016775793532,0.2913628569601702,0.2539842914023178,0.2479988032106458,0.1209983224206468,,,,,,0.0333333333333333,0.0666666666666666,0.3,0.3,0.3,,,,,,0.9995050327380596,0.7782552375471774,0.5702862075402868,0.3189964096319373,0.0004949672619404,,,,,,0.625,0.125,0.125,0.0625,0.0625,,,,,,False,False,False,False,False,,,,,
NZ_CP012022,"Corynebacterium pseudotuberculosis strain 262 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2360149.0, 2361125.0)","(1813.0, 2054.0)",,,2361125,False,0.5212794748266186,"(112.38663744926453, 0.5352027416229248, 123.95237231254578)",2359970,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP016809,"Paenibacillus sp. IHBB 9852, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(3215381.0, 3215981.0)","(3213831.0, 3214033.0)",,,6593819,False,0.5211846124377997,"(406.1139488220215, 1.8033702373504639, 456.40558981895447)",3214973,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP020713,"Staphylococcus aureus strain K17 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(1307482.0, 1308211.0)","(1305843.0, 1306119.0)",,,2729453,True,0.3272216081390667,"(160.3501000404358, 0.8199865818023682, 175.31189012527466)",1336943,1732066.0,955758.0,2433644.0,5792.0,,,,,,0.4912736214570989,0.3998638964226379,0.3779044496851856,0.1442585761303721,0.1110429808595034,,,,,,0.1351351351351351,0.1891891891891892,0.1891891891891892,0.2432432432432432,0.2432432432432432,,,,,,0.9994000149504472,0.6884913031675276,0.7480955884377963,0.1364436820590699,0.0005999850495528,,,,,,0.3392857142857143,0.2678571428571428,0.1964285714285714,0.1071428571428571,0.0892857142857142,,,,,,False,False,False,False,False,,,,,
NZ_CP006903,"Clostridium botulinum 202F, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2597199.0, 2597458.0)","(2595294.0, 2595827.0)",,,3874462,False,0.2742491731755273,"(230.37992310523987, 1.1012909412384033, 251.95731115341187)",2595719,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP017112,"Bacillus subtilis strain BS16045, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4164590.0, 93.0)","(1435.0, 1622.0)",,,4165121,False,0.4359978977801605,"(197.31835293769836, 0.7489528656005859, 212.39153790473938)",4162138,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP016395,"Bacillus velezensis strain M75 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(4006926.0, 96.0)","(1438.0, 1621.0)",,,4007450,False,0.4659653894621268,"(184.68722295761108, 1.2769293785095215, 207.97307586669922)",3787,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP011151,"Bacillus cereus strain CMCC P0021, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5521623.0, 406.0)","(1748.0, 1926.0)",,,5521782,False,0.3523641462122192,"(324.0511591434479, 1.1530787944793701, 357.8190429210663)",5519121,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP024223,"Escherichia coli O169:H41 strain 2014EL-1345-2 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(2316132.0, 2316509.0)",,,,4943397,False,0.5050787950067535,"(209.36481046676636, 1.3335850238800049, 229.739155292511)",2328445,4943149.0,,,,,,,,,0.8795348155663488,0.1204651844336511,,,,,,,,,0.75,0.25,,,,,,,,,0.9997155578101576,0.0002844421898424,,,,,,,,,0.8888888888888888,0.1111111111111111,,,,,,,,,True,False,,,,,,,,
NZ_CP010075,"Bacillus sp. WP8, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(3708418.0, 150.0)","(1492.0, 1687.0)",,,3708888,False,0.4157302674009029,"(169.07734775543213, 1.0977928638458252, 190.16643261909485)",3033,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
NZ_CP015016,"Polynucleobacter asymbioticus strain MWH-RechtKolB, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter","(2355203.0, 32.0)","(1461.0, 1723.0)",,,2355392,False,0.4469031057250767,"(116.71627569198608, 0.6393368244171143, 127.30490255355835)",2354313,1337208.0,,,,,,,,,0.8835872319757697,0.1164127680242303,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.9992465444121574,0.0007534555878425,,,,,,,,,0.8333333333333334,0.1666666666666666,,,,,,,,,True,False,,,,,,,,
NZ_CP009544,"Bacillus anthracis strain BA1015, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(74193.0, 74370.0)","(72288.0, 72851.0)",,,5214671,False,0.3536508822896018,"(299.9673128128052, 1.4900870323181152, 330.8696937561035)",5214592,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
