RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP018546,Brucella melitensis BwIM_TUR_19 chromosome 1,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(2126173.0, 633.0)",,,,2126378,0.5715065712681376,96.26521182060242,2010994,1619117.0,45289.0,,,,,,,,0.40625,0.3125,0.28125,,,,,,,,0.5625,0.375,0.0625,,,,,,,,0.25,0.25,0.5,,,,,,,,-0.6040494394582057,-1.1585814393258262,-1.1202717454260638,,,,,,,
NZ_CP011190,"Bordetella pertussis strain H740, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4109358.0, 4111081.0)",,,,4111081,0.6770615806402258,270.47137093544006,70146,792057.0,3210075.0,3559136.0,,,,,,,0.5583333333333333,0.2861111111111111,0.0805555555555555,0.075,,,,,,,0.45,0.35,0.05,0.15,,,,,,,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,,,,,,,2.0316208933670508,-1.1146241004998787,-1.006509085218945,-1.0235640439380065,,,,,,
NZ_CP024970,Erwinia amylovora strain E-2 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,Erwiniaceae, Erwinia","(3775422.0, 3776048.0)",,,,3806898,0.53601147180723,246.39413118362427,17542,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP018026,"Alteromonas mediterranea strain AR43 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Alteromonas","(4337433.0, 4338151.0)",,,,4344439,0.4496992592139054,297.5819368362427,4341062,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_014251,Streptococcus pneumoniae TCH8431/19A chromosome,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(247284.0, 247441.0)","(245710.0, 245984.0)",,,2088772,0.3983541525834318,138.34353518486023,257576,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_014479,Bacillus subtilis subsp. spizizenii str. W23 chromosome,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus","(4027467.0, 409.0)","(1751.0, 1937.0)",,,4027676,0.4389064562293491,229.13027238845825,3224,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP014270,"Escherichia coli K-12 strain DHB4, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(3829880.0, 3830257.0)",,,,4546849,0.5074549429725949,210.81045413017276,3831731,2690857.0,1911201.0,,,,,,,,0.7215909090909092,0.2017045454545454,0.0767045454545454,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.625,0.3125,0.0625,,,,,,,,1.0234897300981656,-1.01061048807684,-1.0443251521137222,,,,,,,
NZ_CP017158,"Bordetella pertussis strain J165, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4109913.0, 4111636.0)",,,,4111636,0.6770159128872303,276.53897643089294,4105930,735616.0,3481655.0,,,,,,,,0.483974358974359,0.2596153846153846,0.2564102564102564,,,,,,,,0.3846153846153846,0.2692307692307692,0.3461538461538461,,,,,,,,0.5833333333333334,0.25,0.1666666666666666,,,,,,,,1.3287866010218776,-1.0792803696192663,-1.0349486072149403,,,,,,,
NZ_CP013866,"Bordetella pertussis strain J311, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4101519.0, 4103242.0)",,,,4103242,0.6770938687018704,269.4131031036377,70161,732514.0,3474311.0,2387084.0,,,,,,,0.3951612903225806,0.2379032258064516,0.228494623655914,0.1384408602150537,,,,,,,0.2903225806451613,0.2903225806451613,0.2258064516129032,0.1935483870967742,,,,,,,0.5,0.25,0.1666666666666666,0.0833333333333333,,,,,,,-0.1906720900417555,-1.0948794543749305,-1.0038188928079397,-1.0594212371909366,,,,,,
NZ_CP012264,"Cronobacter condimenti 1330 strain LMG 26250, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Cronobacter","(4347629.0, 17.0)",,,,4347991,0.5584128394010015,256.1183660030365,9200,2867931.0,2476817.0,,,,,,,,0.6794871794871795,0.2264957264957265,0.094017094017094,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,,0.6666666666666666,0.2222222222222222,0.1111111111111111,,,,,,,,1.1196860001232125,-1.032859751531061,-1.020114362285249,,,,,,,
NZ_LN890520,"Salmonella enterica subsp. enterica serovar Weltevreden genome assembly C2346, chromosome : 1.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(4305838.0, 4306215.0)",,,,5129845,0.5217988067865599,292.55133724212646,4308704,179.0,2999664.0,,,,,,,,0.45906432748538,0.3294346978557504,0.2115009746588693,,,,,,,,0.4736842105263157,0.4736842105263157,0.0526315789473684,,,,,,,,0.4444444444444444,0.1851851851851851,0.3703703703703703,,,,,,,,0.2031460999579506,-1.065133695025847,-0.9970952957768492,,,,,,,
NZ_CP017994,"Klebsiella pneumoniae strain P1428, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella","(1011388.0, 1012559.0)",,,,5633290,0.57126048898601,388.486786365509,2928586,946616.0,,,,,,,,,0.6619433198380567,0.3380566801619433,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,,0.631578947368421,0.3684210526315789,,,,,,,,,1.1614782537998307,-0.9373535709315036,,,,,,,,
NZ_CP016594,Gordonia terrae strain 3612 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Gordoniaceae, Gordonia","(5701006.0, 4.0)",,,,5701501,0.6781051165298402,394.5574836730957,9941,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP009460,"Dickeya solani strain ND14b chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Dickeya","(2862528.0, 2862906.0)",,,,5052868,0.5686307261539387,315.6942274570465,2864596,2191.0,,,,,,,,,0.65625,0.34375,,,,,,,,,0.5,0.5,,,,,,,,,0.8125,0.1875,,,,,,,,,1.7102881162428956,-1.0033747671092188,,,,,,,,
NZ_CP019903,"Escherichia coli strain MDR_56 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(1110515.0, 1110892.0)",,,,4978170,0.5081732845603907,325.59118580818176,1112366,4955695.0,,,,,,,,,0.6868686868686869,0.3131313131313131,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.5555555555555556,0.4444444444444444,,,,,,,,,1.071867120276809,-1.035331496530941,,,,,,,,
NC_013766,Listeria monocytogenes 08-5578,"Bacteria, Firmicutes, Bacillales, Listeriaceae, Listeria","(3031972.0, 187.0)","(3030423.0, 3030615.0)",,,3032624,0.379563045072518,212.36322140693665,266,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP011364,"Edwardsiella sp. EA181011, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Hafniaceae, Edwardsiella","(643001.0, 643397.0)",,,,3934167,0.5912163871030386,273.2222349643707,641864,3934026.0,,,,,,,,,0.6416666666666666,0.3583333333333333,,,,,,,,,0.75,0.25,,,,,,,,,0.5333333333333333,0.4666666666666667,,,,,,,,,1.1688997088436135,-0.6753246487596742,,,,,,,,
NZ_CP010673,Phaeobacter gallaeciensis strain P75 chromosome,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales,Rhodobacteraceae, Phaeobacter","(3676476.0, 3676880.0)",,,,3811156,0.595969306950437,216.41881036758423,3719215,2984117.0,,,,,,,,,0.5096153846153846,0.4903846153846154,,,,,,,,,0.7692307692307693,0.2307692307692307,,,,,,,,,0.25,0.75,,,,,,,,,1.081106514647476,-0.1773069772867375,,,,,,,,
NZ_CP012334,"Bordetella sp. H567, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(5500497.0, 5502642.0)",,,,5532470,0.6611779187234634,321.1393871307373,5084,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP013786,"Piscirickettsia salmonis strain PM58386B, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Piscirickettsia","(1979308.0, 1979960.0)",,,,3193374,0.3972265697660218,192.81917119026184,1981115,13.0,,,,,,,,,0.691304347826087,0.308695652173913,,,,,,,,,0.6,0.4,,,,,,,,,0.782608695652174,0.217391304347826,,,,,,,,,1.294609305376933,-1.1402282729960378,,,,,,,,
NZ_CP010183,"Escherichia coli strain M3, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(2107226.0, 2107603.0)",,,,4940434,0.5080547579423185,318.8290059566498,2105748,4937183.0,,,,,,,,,0.7960526315789473,0.2039473684210526,,,,,,,,,0.75,0.25,,,,,,,,,0.8421052631578947,0.1578947368421052,,,,,,,,,1.0478562739304804,-0.998945455217549,,,,,,,,
NZ_CP019403,"Salmonella enterica subsp. enterica serovar Apapa str. SA20060561 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(4063538.0, 4063915.0)",,,,4801658,0.5216591852231042,322.1767511367798,4066409,3257637.0,,,,,,,,,0.7833333333333333,0.2166666666666666,,,,,,,,,0.9,0.1,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,1.0347193962350645,-1.0218809851777495,,,,,,,,
NZ_AP014821,Geminocystis sp. NIES-3709 DNA,"Bacteria, Cyanobacteria, Oscillatoriophycideae, Chroococcales, Chroococcaceae, Geminocystis","(1720602.0, 1721192.0)",,,,4150181,0.3334481074439885,246.2857723236084,3643507,3249157.0,1086460.0,2551739.0,488213.0,1996165.0,38978.0,,,,0.2025,0.1775,0.15,0.1375,0.1375,0.1075,0.0875,,,,0.225,0.175,0.175,0.2,0.075,0.075,0.075,,,,0.18,0.18,0.1,0.1,0.1,0.2,0.14,,,,-1.0067337555614673,-1.009346394280759,-1.052425747425322,-1.0435238371378093,-1.0227839718626983,-0.9998976280529392,-1.009822664361388,,,
NZ_CP024911,"Acinetobacter baumannii strain AB307-0294 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(3758920.0, 94.0)",,,,3759495,0.3904463232428823,244.42923402786252,3750131,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP025251,"Escherichia coli strain BH100 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4216718.0, 4217095.0)",,,,5131212,0.5040846100297551,342.9613642692566,4218567,2905063.0,,,,,,,,,0.8184210526315789,0.181578947368421,,,,,,,,,0.9,0.1,,,,,,,,,0.7368421052631579,0.2631578947368421,,,,,,,,,1.071183891118042,-1.0034978934550596,,,,,,,,
NZ_CP009104,"Escherichia coli strain RM9387, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(47023.0, 47400.0)",,,,4827630,0.5075834312074454,308.91998648643494,48872,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP020412,Legionella longbeachae strain FDAARGOS_201 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales,Legionellaceae, Legionella","(2582119.0, 2583054.0)",,,,4162732,0.3706402429942643,248.9370081424713,2582737,2951779.0,,,,,,,,,0.7277777777777779,0.2722222222222222,,,,,,,,,0.9,0.1,,,,,,,,,0.5555555555555556,0.4444444444444444,,,,,,,,,0.9998290161366752,-1.1034336662412023,,,,,,,,
NZ_CP025008,"Klebsiella pneumoniae strain AUSMDU00008119 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella","(5414667.0, 5415047.0)",,,,5449340,0.5731973046277163,323.8973925113678,5426156,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP017883,"Bordetella pertussis strain I385, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4103632.0, 4105355.0)",,,,4105355,0.6770759166990431,238.52149748802185,4101707,732490.0,3478522.0,,,,,,,,0.5059523809523809,0.25,0.244047619047619,,,,,,,,0.4285714285714285,0.25,0.3214285714285714,,,,,,,,0.5833333333333334,0.25,0.1666666666666666,,,,,,,,1.58906330750533,-1.06668228106403,-1.0188971693948303,,,,,,,
NZ_CP007261,"Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110357, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(3951278.0, 3951655.0)",,,,4678418,0.521701139145754,308.2871341705322,3954157,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP009144,"Sinorhizobium meliloti strain RMO17, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Sinorhizobium/Ensifer group, Sinorhizobium","(1.0, 477.0)",,,,3649532,0.6275218301963101,247.4340889453888,3625538,722719.0,2994160.0,,,,,,,,0.8461538461538461,0.1153846153846153,0.0384615384615384,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,,1.0,0.0,0.0,,,,,,,,1.02622583689024,-1.0215066201395446,-1.0002275529489042,,,,,,,
NZ_CP023617,Mycobacterium tuberculosis strain LN3672 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium tuberculosis complex","(1525.0, 2051.0)",,,,4411335,0.6561301737455895,289.9884853363037,4411032,3903437.0,,,,,,,,,0.875,0.125,,,,,,,,,0.75,0.25,,,,,,,,,1.0,0.0,,,,,,,,,1.002040206528366,-1.0154831453020965,,,,,,,,
NZ_CP021804,"Sinorhizobium meliloti strain T073 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Sinorhizobium/Ensifer group, Sinorhizobium","(2119776.0, 2120180.0)",,,,3814348,0.6263736292545935,237.5805780887604,2135520,2708.0,1413772.0,748815.0,,,,,,,0.6166666666666667,0.2,0.15,0.0333333333333333,,,,,,,0.2333333333333333,0.4,0.3,0.0666666666666666,,,,,,,1.0,0.0,0.0,0.0,,,,,,,-0.8577165447192021,-1.0154717610607635,-1.0009998815757273,-1.000015645645882,,,,,,
NC_015589,Desulfotomaculum ruminis DSM 2154 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfotomaculum","(3968716.0, 105.0)","(1435.0, 1665.0)",,,3969014,0.472430432344154,227.25479531288147,1317,3607953.0,,,,,,,,,0.6369047619047619,0.3630952380952381,,,,,,,,,0.75,0.25,,,,,,,,,0.5238095238095238,0.4761904761904761,,,,,,,,,1.1779949270562922,-0.6353214966331224,,,,,,,,
NZ_CP015878,"Pseudomonas citronellolis strain SJTE-3 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(7308976.0, 94.0)",,,,7309421,0.670369787155508,453.3730573654175,7258114,6540914.0,4351737.0,1305419.0,2131072.0,,,,,,0.5493107104984093,0.1940615058324496,0.1521739130434782,0.0827147401908801,0.0217391304347826,,,,,,0.391304347826087,0.217391304347826,0.3043478260869565,0.0434782608695652,0.0434782608695652,,,,,,0.7073170731707317,0.1707317073170731,0.0,0.0,0.1219512195121951,,,,,,1.803291816621157,-1.0054359570500582,-1.0002386832004762,-1.0079633326035848,-1.0035782757769145,,,,,
NZ_CP013404,Burkholderia lata strain FL-7-5-30-S1-D0 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(55442.0, 56414.0)",,,,3756401,0.6657114083400574,279.1581463813782,102261,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_007795,Staphylococcus aureus subsp. aureus NCTC 8325,"Bacteria, Firmicutes, Bacillales, Staphylococcus","(2821148.0, 516.0)","(1879.0, 2155.0)",,,2821361,0.3286825046493518,141.23782300949097,13037,2111853.0,,,,,,,,,0.7357142857142858,0.2642857142857143,,,,,,,,,0.9,0.1,,,,,,,,,0.5714285714285714,0.4285714285714285,,,,,,,,,1.0009761006133742,-1.0840980605081016,,,,,,,,
NZ_CP018807,"Histophilus somni strain USDA-ARS-USMARC-63373 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Histophilus","(1652.0, 2030.0)",,,,2110610,0.3721815020302187,133.03547263145447,1890075,26278.0,1290835.0,738033.0,560699.0,1576130.0,,,,,0.2541666666666666,0.2458333333333333,0.1847222222222222,0.1208333333333333,0.1069444444444444,0.0875,,,,,0.375,0.2916666666666667,0.125,0.125,0.0416666666666666,0.0416666666666666,,,,,0.1333333333333333,0.1333333333333333,0.2,0.2,0.2444444444444444,0.0888888888888888,,,,,-1.0230476134208972,-0.9910450563877164,-1.003398891371245,-1.003398891371245,-1.0170791820087333,-1.005707849717937,,,,
NZ_CP013730,Burkholderia cepacia JBK9 chromosome 1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(432210.0, 433184.0)",,,,3790084,0.666354096637436,246.2308120727539,386711,3786443.0,,,,,,,,,0.75,0.25,,,,,,,,,0.5,0.5,,,,,,,,,1.0,0.0,,,,,,,,,1.0003237978174058,-0.9882211572638342,,,,,,,,
NC_008600,Bacillus thuringiensis str. Al Hakam,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5256735.0, 350.0)","(1749.0, 1926.0)",,,5257091,0.3542609401282953,319.6005954742432,5254012,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP011208,"Bordetella pertussis strain J018, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(4101502.0, 4103225.0)",,,,4103225,0.6770949679825016,244.6537218093872,45301,733590.0,3474292.0,,,,,,,,0.465034965034965,0.2709790209790209,0.2639860139860139,,,,,,,,0.3846153846153846,0.2692307692307692,0.3461538461538461,,,,,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818,,,,,,,,1.000783563654724,-1.0951421881353245,-1.0543944978875546,,,,,,,
NZ_CP012392,Neisseria meningitidis strain DE10444,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales,Neisseriaceae, Neisseria","(2155424.0, 2155794.0)",,,,2170619,0.5163190776455933,147.51824474334717,2160341,1402498.0,1954121.0,,,,,,,,0.8097826086956521,0.1068840579710145,0.0833333333333333,,,,,,,,0.75,0.0833333333333333,0.1666666666666666,,,,,,,,0.8695652173913043,0.1304347826086956,0.0,,,,,,,,1.0718162596482823,-1.0160268239259844,-1.0271588250916297,,,,,,,
NZ_CP009499,Mycobacterium intracellulare 1956,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium avium complex (MAC)","(5182446.0, 5183047.0)",,,,5183048,0.6835186554320932,277.6573214530945,5107409,1427203.0,4278534.0,2840051.0,,,,,,,0.575,0.275,0.125,0.025,,,,,,,0.55,0.35,0.05,0.05,,,,,,,0.6,0.2,0.2,0.0,,,,,,,1.653816107969308,-1.083486651832584,-1.00699346936429,-1.0043066862764194,,,,,,
NZ_CP016341,"Bordetella holmesii strain H903, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella","(3693028.0, 3694378.0)",,,,3694378,0.626883605305142,243.0436248779297,3688521,3376995.0,2114766.0,,,,,,,,0.6701388888888888,0.2361111111111111,0.09375,,,,,,,,0.5625,0.25,0.1875,,,,,,,,0.7777777777777778,0.2222222222222222,0.0,,,,,,,,1.502681831072496,-1.0410600107313828,-1.028628402779515,,,,,,,
NC_018019,Corynebacterium pseudotuberculosis Cp162 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2292489.0, 2293464.0)","(1813.0, 2397.0)",,,2382103,0.5207067032785736,152.7527527809143,2765,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NC_014328,Clostridium ljungdahlii DSM 13528 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4629569.0, 100.0)","(1454.0, 1709.0)",,,4630065,0.311059347978916,290.72527289390564,4624082,4186957.0,,,,,,,,,0.655,0.345,,,,,,,,,0.75,0.25,,,,,,,,,0.56,0.44,,,,,,,,,1.1414376671055375,-0.7849055987051132,,,,,,,,
NZ_CP020448,"Citrobacter braakii strain FDAARGOS_253 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Citrobacter, Citrobacter freundii complex","(3512412.0, 3512783.0)",,,,5244290,0.5202662324165902,312.7597281932831,3511055,160.0,,,,,,,,,0.7159090909090908,0.284090909090909,,,,,,,,,0.75,0.25,,,,,,,,,0.6818181818181818,0.3181818181818182,,,,,,,,,1.0189338226331186,-1.084608496314556,,,,,,,,
NZ_CP016974,Brucella canis strain 2009004498 chromosome 2,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Brucellaceae, Brucella","(1206655.0, 154.0)",,,,1206869,0.5730323672246118,81.56404662132263,787348,1199779.0,,,,,,,,,0.55,0.45,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,-1.0399370944268016,1.023010374866888,,,,,,,,
NZ_CP009451,"Cedecea neteri strain SSMD04, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Cedecea","(2645050.0, 2645419.0)",,,,4876443,0.5510274599744117,264.0149357318878,2664349,1403.0,,,,,,,,,0.7980769230769231,0.2019230769230769,,,,,,,,,0.75,0.25,,,,,,,,,0.8461538461538461,0.1538461538461538,,,,,,,,,1.0514380810709367,-0.9983106020731584,,,,,,,,
NZ_CP011915,"Escherichia coli strain PSUO2, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(817639.0, 818016.0)",,,,4924294,0.5064734152753674,324.4710919857025,816168,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9998671168788508,,,,,,,,,
NZ_CP024819,"Citrobacter freundii strain CRCB-101 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Citrobacter, Citrobacter freundii complex","(703807.0, 704178.0)",,,,5311319,0.5210398772884852,285.646740436554,705341,5308968.0,,,,,,,,,0.6947368421052631,0.3052631578947368,,,,,,,,,0.6,0.4,,,,,,,,,0.7894736842105263,0.2105263157894736,,,,,,,,,1.2831801095571462,-1.1319977011821123,,,,,,,,
NZ_CP009291,"Novosphingobium pentaromativorans US6-1, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium","(2415926.0, 2416265.0)",,,,3979506,0.6349878603022586,270.020005941391,954923,32740.0,1671963.0,2422620.0,3429244.0,,,,,,0.31,0.305,0.185,0.18,0.02,,,,,,0.12,0.12,0.36,0.36,0.04,,,,,,0.5,0.25,0.25,0.0,0.0,,,,,,-1.1997424027641594,-1.0066378134916194,-1.150134745749992,-1.0025602607924755,-1.0104477307608135,,,,,
NC_015673,Corynebacterium resistens DSM 45100 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2600482.0, 2601311.0)","(1756.0, 2261.0)",,,2601311,0.5709190481261179,200.99036240577695,2599708,1105878.0,,,,,,,,,0.875,0.125,,,,,,,,,0.75,0.25,,,,,,,,,1.0,0.0,,,,,,,,,1.002040206528366,-1.0154831453020965,,,,,,,,
