RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP009576,"Listeria ivanovii subsp. londoniensis strain WSLC 30151, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(43238.0, 43430.0)","(41378.0, 41881.0)",,,3045035,0.3709274277635561,"(118.3419394493103, 0.43854618072509766, 129.26067972183228)",27680,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP009251,"Corynebacterium stationis strain 622=DSM 20302, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2807971.0, 2808767.0)","(1837.0, 2579.0)",,,2808767,0.5481202249955229,"(112.61563396453857, 0.43654561042785645, 124.5669813156128)",237311,5427.0,,,,,,,,,0.5875,0.4125,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.25,0.75,,,,,,,,,-1.0305457707312782,1.009717329298988,,,,,,,,
NC_021006,Streptococcus pneumoniae SPN034156 draft genome,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1109706.0, 1109863.0)","(1108132.0, 1108343.0)",,,2024476,0.3984991671919055,"(78.85577416419983, 0.35373473167419434, 87.6327292919159)",5972,1109532.0,,,,,,,,,0.6517857142857143,0.3482142857142857,,,,,,,,,0.3571428571428571,0.6428571428571429,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.25,0.75,,,,,,,,,-1.124947139495289,2.0752159077602896,,,,,,,,
NZ_CP014067,"Enterococcus sp. FDAARGOS_163 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Enterococcus","(1063835.0, 1063993.0)","(1061986.0, 1062496.0)",,,3733350,0.4240411426734702,"(143.70388317108154, 0.5334262847900391, 157.74560689926147)",1026762,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_020272,Bacillus amyloliquefaciens IT-45,"Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(3928452.0, 2.0)","(3926927.0, 3927110.0)",,,3928857,0.4662020022617265,"(163.98685431480408, 0.515183687210083, 179.56959176063538)",3924755,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP020917,"Achromobacter denitrificans strain PR1 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Achromobacter","(2270671.0, 2273898.0)",,,,6929205,0.6743860226389607,"(315.9836075305939, 1.3364741802215576, 358.5146927833557)",4623198,2283307.0,,,,,,,,,0.525,0.475,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-1.4292500620595538,0.9995091982182004,,,,,,,,
NZ_CP013101,"Clostridium perfringens strain FORC_025, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(3342793.0, 3343822.0)","(1375.0, 1667.0)",,,3343822,0.2848838843694431,"(128.85076665878296, 0.34970831871032715, 140.3307523727417)",3957,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP014781,"Bacillus licheniformis strain HRBL-15TDI7 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4252266.0, 506.0)","(1848.0, 2023.0)",,,4252398,0.4591893797335056,"(160.10470914840698, 0.7296433448791504, 179.45758485794067)",31755,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_016749,Streptococcus macedonicus ACA-DC 198,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(2129833.0, 2130034.0)","(1357.0, 1513.0)",,,2130034,0.3762728670058787,"(90.51876640319824, 0.38405942916870117, 101.27851271629333)",2129237,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP017070,"Bacillus gibsonii strain FJAT-10019 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2874994.0, 2875181.0)","(2873027.0, 2873652.0)",,,4100094,0.4384626303689622,"(158.94823598861694, 0.5322690010070801, 172.4760820865631)",2877669,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_020819,Lactobacillus brevis KB290 DNA,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2394473.0, 112.0)","(1472.0, 1740.0)",,,2395134,0.4611629244960825,"(84.2543478012085, 0.34516191482543945, 94.0394344329834)",2110,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP017775,"Bacillus velezensis strain 9912D chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(4205939.0, 392.0)","(1734.0, 1917.0)",,,4206167,0.4603038823708141,"(155.3298728466034, 0.550471305847168, 170.43261313438416)",3753,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP015267,Mycobacterium chimaera strain ZUERICH-2 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium avium complex (MAC)","(6149912.0, 6150513.0)",,,,6150513,0.6759559731033817,"(254.8685908317566, 0.9516444206237793, 285.050678730011)",3302918,2395468.0,4033911.0,1161397.0,36984.0,579633.0,,,,,0.5535714285714286,0.4369124332216969,0.4236886378170895,0.2890713461596975,0.2321428571428571,0.1499892691253754,,,,,0.2142857142857142,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.5,,,,,1.0,0.8386776504491588,0.7400586598277614,0.3998416156202416,0.0,0.1929661546733349,,,,,1.0,0.8375435110090577,0.7404101771548826,0.3993009118756911,0.0,0.1927052075424527,,,,,0.0,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.4285714285714285,,,,,-1.0697830764491718,-1.4565082638156837,-1.0787993128814206,-1.0622463802422912,-1.0396440353842904,0.1251397325979241,,,,
NC_015496,Krokinobacter sp. 4H-3-7-5 chromosome,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Krokinobacter","(1347775.0, 1347811.0)","(1345320.0, 1345896.0)",,,3389993,0.3728913304540747,"(112.85841774940491, 0.347606897354126, 123.85686421394348)",1302842,2205604.0,2815457.0,3382919.0,,,,,,,0.6936813186813188,0.4796089557664311,0.2476849459398439,0.184065934065934,,,,,,,0.4285714285714285,0.4285714285714285,0.0476190476190476,0.0952380952380952,,,,,,,1.0,0.909814167820052,0.4385274691136206,0.0,,,,,,,1.0,0.7686949153189329,0.3031280655615059,0.0,,,,,,,0.3461538461538461,0.1923076923076923,0.1538461538461538,0.3076923076923077,,,,,,,-1.1515637819728204,-1.0369580460724406,-1.0439213464360275,-1.0846359679710444,,,,,,
NZ_CP024289,"Escherichia coli O178:H19 strain 2012C-4431 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(3900090.0, 3900467.0)",,,,5074559,0.5089484623195828,"(188.3427095413208, 0.8274123668670654, 211.87258315086365)",3898612,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP013845,"Clostridium botulinum strain A634 chromosome, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2422.0, 2683.0)","(522.0, 1074.0)",,,3922099,0.2817004364244758,"(157.25676488876343, 0.636195182800293, 173.56080198287964)",3922046,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_012207,Mycobacterium bovis BCG str. Tokyo 172,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex","(4371109.0, 4371711.0)","(1525.0, 2051.0)",,,4371711,0.6564301711618175,"(154.52740049362183, 0.5191829204559326, 170.88557696342468)",1848829,4371400.0,3881974.0,,,,,,,,0.5608974358974358,0.3814102564102564,0.1903209593790996,,,,,,,,0.0769230769230769,0.6923076923076923,0.2307692307692307,,,,,,,,1.0,0.0,0.2649850162019929,,,,,,,,1.0,0.0,0.2655295905451748,,,,,,,,0.1666666666666666,0.8333333333333334,0.0,,,,,,,,-1.142471507378451,1.8376216662785312,-1.2319120760803826,,,,,,,
NZ_CP009748,"Bacillus subtilis strain ATCC 13952, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(3876067.0, 411.0)","(1753.0, 1937.0)",,,3876276,0.4581825442770329,"(156.04776692390442, 0.5576205253601074, 171.70323753356934)",3873088,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_010531,Polynucleobacter necessarius STIR1,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter","(1560362.0, 112.0)","(1538.0, 1801.0)",,,1560469,0.4555739332213585,"(55.73299241065979, 0.27826595306396484, 61.414337396621704)",80,,,,,,,,,,0.75,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0001703655315664,,,,,,,,,
NC_020536,Staphylococcus aureus subsp. aureus ST228 complete genome,"Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcus","(2758510.0, 516.0)","(1879.0, 2155.0)",,,2759473,0.3285178003191189,"(111.81355285644531, 0.41755104064941406, 123.20384359359741)",12964,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP014542,"Streptococcus pyogenes strain STAB14018 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1890465.0, 231.0)","(1588.0, 1741.0)",,,1890465,0.3860425874057441,"(67.67683410644531, 0.23759102821350098, 74.411217212677)",1719767,5092.0,,,,,,,,,0.6079545454545454,0.3920454545454546,,,,,,,,,0.25,0.75,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.1818181818181818,0.8181818181818182,,,,,,,,,-1.0125858270784944,1.5215106535415346,,,,,,,,
NZ_CP009328,"Bacillus anthracis strain Vollum 1B, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(4023911.0, 4024088.0)","(4022006.0, 4022569.0)",,,5229969,0.3538231297355682,"(205.6739501953125, 0.7182769775390625, 226.21209573745728)",4019856,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_AP014576,Burkholderia sp. RPE67 DNA,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia","(2951682.0, 2952408.0)",,,,3090091,0.6362039176192545,"(110.36637926101685, 0.45651984214782715, 124.01847767829895)",2407699,2974614.0,316503.0,,,,,,,,0.5811688311688311,0.3603896103896103,0.2322736143935089,,,,,,,,0.1818181818181818,0.7272727272727273,0.0909090909090909,,,,,,,,1.0,0.0,0.350505807748957,,,,,,,,1.0,0.0,0.3448224160588448,,,,,,,,0.1428571428571428,0.1428571428571428,0.7142857142857143,,,,,,,,-1.0391142625681786,0.917239858674188,-1.3485877075842636,,,,,,,
NZ_CP016192,Mycobacterium abscessus strain FLAC046 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium","(5214046.0, 5214168.0)",,,,5214168,0.6422524168764796,"(195.0631079673767, 0.7020511627197266, 217.3450586795807)",5213919,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP011145,"Bacillus cereus strain FORC_013, complete sequence.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cereus group","(5418350.0, 5418913.0)","(1342.0, 1519.0)",,,5418913,0.3525862105555117,"(234.87537288665771, 1.042823076248169, 261.5900535583496)",5415689,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP009244,"Corynebacterium ammoniagenes DSM 20306 strain 9.6, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2789388.0, 2790185.0)","(1867.0, 2600.0)",,,2790185,0.5554276866946098,"(85.80915093421936, 0.32723021507263184, 96.75019955635071)",1000246,521239.0,3512.0,,,,,,,,0.5310150375939849,0.4100876583221553,0.318609022556391,,,,,,,,0.0714285714285714,0.2857142857142857,0.6428571428571429,,,,,,,,1.0,0.5194234369450625,0.0,,,,,,,,1.0,0.5194234369450625,0.0,,,,,,,,0.0526315789473684,0.3157894736842105,0.631578947368421,,,,,,,,-1.405199729438513,-0.8649533472157229,1.8231797477068117,,,,,,,
NZ_CP009108,"Bacillus pumilus strain GR-8, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(966904.0, 967099.0)","(964943.0, 965562.0)",,,3674849,0.4142439594116656,"(121.29877305030823, 0.4261295795440674, 134.83249282836914)",39,969279.0,,,,,,,,,0.6328125,0.3671875,,,,,,,,,0.25,0.75,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.28125,0.71875,,,,,,,,,-1.019958112015429,1.4567192880639457,,,,,,,,
NZ_CP014933,"Pediococcus claussenii strain TMW 2.53 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Pediococcus","(841450.0, 841629.0)","(839603.0, 840117.0)",,,1889038,0.3683928009918276,"(70.81591010093689, 0.3701198101043701, 77.6575334072113)",841823,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP017116,"Erysipelothrix rhusiopathiae strain WH13013 chromosome, complete genome.","Bacteria, Firmicutes, Erysipelotrichia, Erysipelotrichales, Erysipelotrichaceae, Erysipelothrix","(651283.0, 651545.0)","(649130.0, 649920.0)",,,1778058,0.3649048568719356,"(61.661672830581665, 0.22590303421020508, 67.41004037857056)",7421,640010.0,,,,,,,,,0.7054093567251463,0.2945906432748538,,,,,,,,,0.6111111111111112,0.3888888888888889,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2105263157894736,0.7894736842105263,,,,,,,,,-1.596898914783195,2.0253319402446635,,,,,,,,
NZ_CP004353,"Corynebacterium vitaeruminis DSM 20294, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2930852.0, 2931780.0)","(1675.0, 2305.0)",,,2931780,0.6552527815866129,"(90.86499619483948, 0.3006277084350586, 100.34446907043457)",1402992,1704565.0,1918529.0,550018.0,16166.0,2427981.0,,,,,0.5947802197802198,0.474373851070441,0.406160805598262,0.2577198484441895,0.2486263736263736,0.186770990293386,,,,,0.3076923076923077,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.1538461538461538,0.4230769230769231,,,,,1.0,0.8744586559525132,0.7201754221510125,0.3849451913938735,0.0,0.3528243629698318,,,,,1.0,0.8774323527248552,0.7231491189233544,0.3849451913938735,0.0,0.3557980597421739,,,,,0.0714285714285714,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.5714285714285714,0.0,,,,,-1.0675906622512612,-1.1302660897128176,-1.0649117682236435,-1.026942745850809,-0.3620329784447362,-1.108857056484274,,,,
NC_017031,Corynebacterium pseudotuberculosis P54B96 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2336683.0, 2337657.0)","(1813.0, 2052.0)",,,2337657,0.5218524360075066,"(77.53468251228333, 0.27938270568847656, 84.86600923538208)",984085,2336585.0,,,,,,,,,0.5375,0.4625,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.05,0.95,,,,,,,,,-1.3221060198669987,1.0367456538502553,,,,,,,,
NZ_CP015027,"Sporosarcina sp. P33 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Sporosarcina","(1856681.0, 1856851.0)","(1854826.0, 1855330.0)",,,3235441,0.445379779757999,"(108.69291400909424, 0.3828892707824707, 119.84943866729736)",1851879,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_018592,Listeria monocytogenes SLCC5850,"Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2906956.0, 317.0)","(1674.0, 1866.0)",,,2907142,0.3800994241079383,"(106.32575726509094, 0.38869428634643555, 116.90872621536255)",2906271,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP019768,"Corynebacterium pseudotuberculosis strain phoP chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2338321.0, 2339296.0)","(1813.0, 2052.0)",,,2339296,0.5218967586829542,"(68.74216842651367, 0.3671269416809082, 76.83191251754761)",2764,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP012047,"Tetragenococcus halophilus strain MJ4, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Tetragenococcus","(2388939.0, 2389470.0)","(1336.0, 1493.0)",,,2389470,0.359892361067517,"(68.42588233947754, 0.3654592037200928, 77.16765069961548)",2388457,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP019572,"Rhodococcus sp. MTM3W5.2 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus","(5664337.0, 5665081.0)","(1582.0, 2172.0)",,,5665081,0.689520944184205,"(204.30312585830688, 0.7237262725830078, 226.61164712905884)",5652787,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP014990,"Bacillus velezensis strain D2-2, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus amyloliquefaciens group","(2252.0, 2435.0)","(290.0, 910.0)",,,3921966,0.4665331111998421,"(143.365003824234, 0.5538673400878906, 158.78184366226196)",3422,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_015601,Erysipelothrix rhusiopathiae str. Fujisawa,"Bacteria, Firmicutes, Erysipelotrichi, Erysipelotrichales, Erysipelotrichaceae, Erysipelothrix","(1787142.0, 1787941.0)","(1354.0, 1616.0)",,,1787941,0.3655623983118011,"(60.50657558441162, 0.27528810501098633, 66.5790183544159)",618205,700.0,,,,,,,,,0.5666666666666667,0.4333333333333333,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.1666666666666666,0.8333333333333334,,,,,,,,,-1.1105348652493403,1.0350586567469635,,,,,,,,
NZ_CP019618,"Listeria monocytogenes strain 10-092876-0731 LM5, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(2948.0, 3451.0)","(1399.0, 1591.0)",,,2996793,0.379856733514794,"(96.18428564071655, 0.4287683963775635, 105.08481788635254)",1691,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NC_020566,Staphylococcus aureus subsp. aureus ST228 complete genome,"Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcus","(2758476.0, 516.0)","(1879.0, 2155.0)",,,2759457,0.3285062967098237,"(85.05677127838135, 0.33347249031066895, 93.954665184021)",12964,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP013749,"Lactobacillus plantarum strain KP, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(699575.0, 700079.0)","(698030.0, 698206.0)",,,3418468,0.4443314958630591,"(87.03710699081421, 0.3872976303100586, 98.91955089569092)",697017,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP013285,"Listeria monocytogenes strain WSLC 1018, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(938211.0, 938403.0)","(936350.0, 936854.0)",,,2942510,0.3799337980159795,"(75.56269574165344, 0.3525242805480957, 84.17776274681091)",2939073,936269.0,,,,,,,,,0.7112268518518519,0.2887731481481481,,,,,,,,,0.4375,0.5625,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.4074074074074074,0.5925925925925926,,,,,,,,,-1.1176886173463052,1.8275377435205744,,,,,,,,
NZ_CP019963,"Corynebacterium stationis strain LMG 21670 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2676735.0, 2677478.0)","(2674102.0, 2674898.0)",,,2871159,0.5482670935326117,"(83.15636038780212, 0.39319372177124023, 93.26104354858398)",2370705,2770756.0,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.238095238095238,0.7619047619047619,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.4285714285714285,0.5714285714285714,,,,,,,,,-1.107602352183504,1.24244939647472,,,,,,,,
NZ_CP017713,"Lactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2950983.0, 2951508.0)","(1363.0, 1619.0)",,,2951508,0.4312056752006093,"(77.18425393104553, 0.3671712875366211, 87.33348655700684)",1038,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
NZ_CP013260,"Corynebacterium pseudotuberculosis strain MB11, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(105740.0, 105979.0)","(102953.0, 103927.0)",,,2370431,0.5209778306139263,"(54.87207889556885, 0.2753746509552002, 61.90301275253296)",216256,2369377.0,,,,,,,,,0.5964285714285714,0.4035714285714286,,,,,,,,,0.1,0.9,,,,,,,,,1.0,0.0,,,,,,,,,1.0,0.0,,,,,,,,,0.2857142857142857,0.7142857142857143,,,,,,,,,-1.01717621728786,1.0027002037153154,,,,,,,,
NZ_AP017320,"Staphylococcus aureus DNA, complete genome, strain: MI.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2860154.0, 513.0)","(1876.0, 2152.0)",,,2860370,0.3289389134972049,"(85.20939588546753, 0.38428235054016113, 94.69060373306274)",12667,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.9999993390080022,,,,,,,,,
