RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NZ_CP010117,"Escherichia coli strain C2, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(3540883.0, 3541260.0)",,,,4809836,0.5072513906919072,"(337.63102626800537, 2.46449875831604, 382.7722501754761)",3539406,2305737.0,,,,,,,,,0.9138654419267568,0.0861345580732431,,,,,,,,,0.9,0.1,,,,,,,,,0.9994910626223756,0.0005089373776242,,,,,,,,,0.8421052631578947,0.1578947368421052,,,,,,,,,1.0491655959291455,-1.0204500020538214,,,,,,,,
NC_018936,Streptococcus pyogenes A20 chromosome,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1837252.0, 201.0)","(1558.0, 1711.0)",,,1837281,0.3853558600997888,"(129.59445667266846, 0.929884672164917, 142.81961512565613)",2763,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP011288,"Salmonella enterica subsp. diarizonae strain 11-01855, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(168562.0, 168939.0)",,,,4779347,0.515050277788995,"(282.31294226646423, 1.2850275039672852, 319.7801036834717)",171119,,,,,,,,,,0.8887794580426439,,,,,,,,,,1.0,,,,,,,,,,0.6663383741279321,,,,,,,,,,1.0,,,,,,,,,,1.000401858971883,,,,,,,,,
NZ_CP023573,Mycobacterium tuberculosis strain CSV4519 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium tuberculosis complex","(1525.0, 2051.0)",,,,4411288,0.6561333107246682,"(296.88255524635315, 0.745347261428833, 335.3755292892456)",4410977,3903359.0,,,,,,,,,0.9160471195967906,0.0839528804032093,,,,,,,,,0.75,0.25,,,,,,,,,0.998141358790372,0.0018586412096279,,,,,,,,,1.0,0.0,,,,,,,,,1.0078976278927287,-1.015078346828603,,,,,,,,
NC_010382,Lysinibacillus sphaericus C3-41,"Bacteria, Firmicutes, Bacillales, Bacillaceae, Lysinibacillus","(4639060.0, 210.0)","(1199.0, 1368.0)",,,4639821,0.372893480157963,"(296.61144638061523, 0.8892819881439209, 340.15533804893494)",918,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP016668,Neisseria meningitidis strain M25472,"Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales,Neisseriaceae, Neisseria","(1710690.0, 1711162.0)",,,,2170146,0.5172292555431754,"(124.9527599811554, 0.7286224365234375, 140.21999669075012)",1740294,15085.0,374474.0,,,,,,,,0.6089897560927592,0.4844301168688653,0.0782297296784492,,,,,,,,0.5294117647058824,0.4117647058823529,0.0588235294117647,,,,,,,,0.5149488079202214,0.9980473838546776,0.0019526161453222,,,,,,,,0.782608695652174,0.0434782608695652,0.1739130434782608,,,,,,,,1.777217797202467,-1.1044159971619942,-1.0167751150212334,,,,,,,
NZ_CP019413,"Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(4150599.0, 4150976.0)",,,,4942273,0.520110483577091,"(342.54447770118713, 2.4673280715942383, 388.2812762260437)",4153470,38.0,,,,,,,,,0.78038667122329,0.2890282800443396,,,,,,,,,0.75,0.25,,,,,,,,,0.7911600136698701,0.4170848401330188,,,,,,,,,0.8,0.2,,,,,,,,,1.509481889602795,-1.1291748305252731,,,,,,,,
NZ_CP013949,Bradyrhizobium sp. CCGE-LA001,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,Bradyrhizobiaceae, Bradyrhizobium","(7832240.0, 7833499.0)",,,,7833499,0.6356685562862777,"(585.0505313873291, 2.9804060459136963, 664.9605865478516)",90121,908988.0,,,,,,,,,0.6330243332016883,0.0336423334649783,,,,,,,,,0.9,0.1,,,,,,,,,0.9990729996050648,0.000927000394935,,,,,,,,,0.0,0.0,,,,,,,,,0.2407857914008486,-1.024843690776266,,,,,,,,
NZ_CP012643,"Rufibacter tibetensis strain 1351, complete genome.","Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Rufibacter","(2143784.0, 2143852.0)",,,,5165513,0.4731882389996889,"(280.71693229675293, 1.1195733547210693, 310.10199451446533)",5148452,2140879.0,,,,,,,,,0.5413679750579198,0.5019095957445484,,,,,,,,,0.5294117647058824,0.4705882352941176,,,,,,,,,0.8724699382456547,0.25736277416175,,,,,,,,,0.2222222222222222,0.7777777777777778,,,,,,,,,-0.8955119380950132,0.308549160974592,,,,,,,,
NZ_CP016828,"Escherichia coli strain FORC_043 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(5197030.0, 5197407.0)",,,,5244443,0.5074767711270768,"(361.0004999637604, 1.506779432296753, 413.92411255836487)",24140,3386277.0,,,,,,,,,0.7612895226472242,0.2387104773527758,,,,,,,,,0.6,0.4,,,,,,,,,0.9996580416258828,0.0003419583741171,,,,,,,,,0.6842105263157895,0.3157894736842105,,,,,,,,,1.0850337382402475,-1.1820166628376407,,,,,,,,
NC_017474,Lactobacillus casei BD-II chromosome,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(3069199.0, 80.0)","(1431.0, 1600.0)",,,3069926,0.4633805505409576,"(212.5666961669922, 0.7117147445678711, 238.31961297988892)",2132,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP016351,Vibrio natriegens strain CCUG 16374 chromosome 1,"Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales,Vibrionaceae, Vibrio","(3459686.0, 72.0)",,,,3460038,0.4505436067465155,"(230.83273553848267, 1.5909876823425293, 254.2348494529724)",3456213,2528697.0,,,,,,,,,0.8469859041758134,0.1530140958241865,,,,,,,,,0.9166666666666666,0.0833333333333333,,,,,,,,,0.9992910458607736,0.0007089541392263,,,,,,,,,0.625,0.375,,,,,,,,,1.0282329794503218,-1.003409409053348,,,,,,,,
NC_010545,Corynebacterium urealyticum DSM 7109,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2368604.0, 2369219.0)","(1762.0, 2604.0)",,,2369219,0.6418524416695967,"(128.68028163909912, 0.8406081199645996, 146.84682154655457)",8977,1958487.0,295059.0,583623.0,1311342.0,942759.0,,,,,0.7099516851251678,0.3079528022150592,0.2803018097328539,0.1653441403372228,0.0975879974145148,0.0757140791215451,,,,,0.4166666666666667,0.1666666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.2916666666666667,,,,,0.9989026744231224,0.6143345971213682,0.7278101911033239,0.4543657543450018,0.0010973255768776,0.1140469992693972,,,,,0.7142857142857143,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.0,,,,,1.4594756914439584,-1.011425072174732,-1.1898238451198369,-1.272233136875628,-1.0049915121451685,-1.0808490695350494,,,,
NZ_CP022736,"Herbaspirillum sp. meg3 chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Herbaspirillum","(539655.0, 540378.0)",,,,5465798,0.5707907610197084,"(386.3948347568512, 2.783233880996704, 441.67881441116333)",5460837,4966914.0,498813.0,,,,,,,,0.7214509015092051,0.2370704206300681,0.1314505829712266,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,,0.9983608016936074,0.2699157153314999,0.0016391983063925,,,,,,,,0.4736842105263157,0.2105263157894736,0.3157894736842105,,,,,,,,1.1370980110098534,-1.1260556673479425,-1.0057610495230742,,,,,,,
NZ_CP007588,"Weissella ceti strain WS08, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Weissella","(2369.0, 2563.0)","(240.0, 976.0)",,,1355853,0.4078104337269601,"(89.76724362373352, 0.5813696384429932, 98.93856310844421)",137,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP023576,Mycobacterium tuberculosis strain CSV10399 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium tuberculosis complex","(1525.0, 2051.0)",,,,4411180,0.6561097030726473,"(304.3793797492981, 1.0832574367523193, 351.9647431373596)",4410869,3903295.0,,,,,,,,,0.9160470660898558,0.0839529339101441,,,,,,,,,0.75,0.25,,,,,,,,,0.9981411982695676,0.0018588017304325,,,,,,,,,1.0,0.0,,,,,,,,,1.0078977398996374,-1.015078664332152,,,,,,,,
NC_017730,Corynebacterium pseudotuberculosis 31 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2296037.0, 2297010.0)","(1813.0, 2395.0)",,,2404921,0.5208204344342288,"(138.42170786857605, 0.6521739959716797, 153.61664485931396)",2403867,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP021329,Raoultella ornithinolytica strain Ro24724 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,Enterobacteriaceae, Raoultella","(1364878.0, 1365498.0)",,,,5497740,0.5576273159516456,"(284.50425386428833, 0.8843517303466797, 322.74902272224426)",1330481,,,,,,,,,,0.8887890558909245,,,,,,,,,,1.0,,,,,,,,,,0.6663671676727738,,,,,,,,,,1.0,,,,,,,,,,1.0004127963004157,,,,,,,,,
NZ_CP019868,Dehalococcoides mccartyi strain KBDCA2,"Bacteria, Chloroflexi, Dehalococcoidia, Dehalococcoidales,Dehalococcoidaceae, Dehalococcoides","(1596.0, 1925.0)",,,,1394319,0.4750211393518986,"(82.92563581466675, 0.5224392414093018, 93.23740410804749)",1731,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP023580,Mycobacterium tuberculosis strain LN180 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium tuberculosis complex","(1525.0, 2051.0)",,,,4411436,0.6561316995191588,"(277.49752736091614, 2.25897216796875, 318.8864703178406)",4411133,3903519.0,,,,,,,,,0.9160471147329056,0.0839528852670942,,,,,,,,,0.75,0.25,,,,,,,,,0.9981413441987173,0.0018586558012827,,,,,,,,,1.0,0.0,,,,,,,,,1.00789763835565,-1.0150783756372173,,,,,,,,
NZ_CP013289,"Listeria monocytogenes strain WSLC 1047, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Listeriaceae, Listeria","(1955326.0, 1955830.0)","(1953777.0, 1953969.0)",,,2950749,0.3799320104827621,"(181.25716996192932, 0.8344953060150146, 198.61863374710083)",1954591,107902.0,959936.0,,,,,,,,0.7170405453972769,0.1588384105038736,0.1577483608884138,,,,,,,,0.6,0.2,0.2,,,,,,,,0.9993974982607964,0.0006531625461035,0.1008312895617931,,,,,,,,0.5517241379310345,0.2758620689655172,0.1724137931034483,,,,,,,,1.2018642550349865,-0.9985384354936296,-1.0108264272490155,,,,,,,
NZ_CP023357,"Escherichia coli strain 317 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(1.0, 378.0)",,,,5035905,0.5057424633705362,"(323.53115582466125, 1.319645881652832, 368.6071283817291)",1090,3759294.0,,,,,,,,,0.9272871750413906,0.0727128249586094,,,,,,,,,0.9,0.1,,,,,,,,,0.9995085839477011,0.0004914160522988,,,,,,,,,0.8823529411764706,0.1176470588235294,,,,,,,,,1.033931570310192,-1.0216441479630314,,,,,,,,
NC_016804,Mycobacterium bovis BCG str. Mexico chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex","(4349784.0, 4350386.0)","(1525.0, 2051.0)",,,4350386,0.6565564526917841,"(224.83265829086304, 2.3692243099212646, 259.4865810871124)",4350083,3863503.0,1846206.0,,,,,,,,0.8417091913220694,0.3221460425447673,0.0813677317548537,,,,,,,,0.6923076923076923,0.2307692307692307,0.0769230769230769,,,,,,,,0.9994865483251824,0.7356688968650712,0.0005134516748175,,,,,,,,0.8333333333333334,0.0,0.1666666666666666,,,,,,,,1.0213321625300784,-1.0203418787715115,-1.0180660458309214,,,,,,,
NZ_CP014316,"Escherichia coli JJ1887, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4262183.0, 4262560.0)",,,,5081061,0.5077996505060656,"(352.92178750038147, 1.9323811531066895, 394.649441242218)",4264725,3373325.0,2971770.0,,,,,,,,0.7725532417514218,0.2389779594690053,0.0999215057233257,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.999477907072447,0.3343581208312585,0.0005220929275528,,,,,,,,0.5,0.2916666666666667,0.2083333333333333,,,,,,,,1.024559563363801,-1.1213915270260069,-1.017383400126108,,,,,,,
NZ_CP015398,"Lactobacillus brevis strain NPS-QW-145 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(274661.0, 274929.0)","(272764.0, 273301.0)",,,2552671,0.4580609878828882,"(130.71489834785461, 1.0369033813476562, 148.49554634094238)",275331,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP022110,"Nitrospirillum amazonense CBAmc chromosome 1, complete sequence.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Nitrospirillum","(39169.0, 39627.0)",,,,2945703,0.6756383790219177,"(191.02603483200073, 1.6516449451446533, 219.51843762397766)",9817,2662079.0,2382651.0,619848.0,,,,,,,0.6627036533418011,0.4415808556056082,0.2106468493144562,0.1930345290097764,,,,,,,0.7692307692307693,0.0769230769230769,0.0769230769230769,0.0769230769230769,,,,,,,0.9688801907946344,0.9978194898937476,0.5550174710202918,0.0021805101062523,,,,,,,0.25,0.25,0.0,0.5,,,,,,,1.0002636721719105,-0.9746626780204872,-1.6142193762803396,-1.0527252144589463,,,,,,
NZ_CP018701,Klebsiella pneumoniae strain Kp_Goe_827024,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,Enterobacteriaceae, Klebsiella","(5373498.0, 5374118.0)",,,,5374118,0.5735919829077069,"(295.98413610458374, 1.985492467880249, 343.2807967662811)",5366228,,,,,,,,,,0.8887854732352144,,,,,,,,,,1.0,,,,,,,,,,0.6663564197056431,,,,,,,,,,1.0,,,,,,,,,,1.0004087133922883,,,,,,,,,
NZ_CP023371,"Escherichia coli strain 1283 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(1.0, 378.0)",,,,4677088,0.5078897382302835,"(311.76193737983704, 1.6731114387512207, 347.7138011455536)",4675416,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NC_008555,Listeria welshimeri serovar 6b str. SLCC5334,"Bacteria, Firmicutes, Bacillales, Listeriaceae, Listeria","(2813944.0, 317.0)","(1674.0, 1866.0)",,,2814130,0.36352016431366,"(195.78989338874817, 1.1212012767791748, 219.5093002319336)",2811541,952881.0,,,,,,,,,0.8830795466568526,0.1169204533431473,,,,,,,,,0.9,0.1,,,,,,,,,0.999238639970558,0.000761360029442,,,,,,,,,0.75,0.25,,,,,,,,,1.0637224281423905,-1.0131540434229305,,,,,,,,
NZ_CP011341,Rhodococcus aetherivorans strain IcdP1,"Bacteria, Actinobacteria, Corynebacteriales, Nocardiaceae,Rhodococcus","(5922319.0, 178.0)",,,,5922748,0.7061936452471049,"(414.24148440361023, 2.0364415645599365, 465.6755759716034)",5890294,5247343.0,1075774.0,4034673.0,2095690.0,3121180.0,2583465.0,,,,0.7776608549273719,0.2651344520556569,0.2267057885070933,0.184075981889308,0.0947598153645447,0.0834502561837392,0.0546033921580373,,,,0.3333333333333333,0.0277777777777777,0.0277777777777777,0.0555555555555555,0.2222222222222222,0.25,0.0833333333333333,,,,0.9996492314487824,0.7676255783891929,0.6245618099657243,0.330005723445702,0.2565016683158563,0.0003507685512176,0.0804768431407787,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.01270872589315,-1.688184221863389,-1.9273430754128575,-1.203176380538154,-1.0743954226016976,-1.01205812236745,-1.0599380489884431,,,
NC_021872,Lactobacillus reuteri TD1,"Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(2144989.0, 38.0)","(1362.0, 1536.0)",,,2145445,0.3877866829492249,"(132.56795191764832, 0.959723949432373, 150.65448594093323)",2835,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP023147,Mycobacterium marseillense strain FLAC0026 chromosome,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium, Mycobacterium avium complex (MAC)","(5265436.0, 5266037.0)",,,,5266037,0.6784986508830074,"(294.64974188804626, 1.5338127613067627, 343.0456211566925)",5231538,4360991.0,1941899.0,2623797.0,,,,,,,0.8213060718024465,0.3282173269970646,0.1355777723296696,0.0239320234356487,,,,,,,0.7142857142857143,0.0714285714285714,0.0714285714285714,0.1428571428571428,,,,,,,0.9996325011216252,0.6632234095626223,0.263876174131866,0.0003674988783748,,,,,,,0.75,0.25,0.0,0.0,,,,,,,1.0104059355477937,-1.1380973932835454,-1.0646276933572674,-1.0326658095395382,,,,,,
NZ_HG938372,Burkholderia cenocepacia H111 chromosome 3,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales,Burkholderiaceae, Burkholderia, Burkholderia cepacia complex","(1037169.0, 1039263.0)",,,,1039263,0.6776023008612835,"(73.87807130813599, 0.2681422233581543, 83.12912392616272)",1036383,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.000219845370082,,,,,,,,,
NZ_CP019202,"Salmonella enterica subsp. enterica serovar Infantis strain CFSAN003307 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella","(4503065.0, 4503442.0)",,,,4537888,0.5231367543667891,"(266.26605701446533, 1.0925800800323486, 299.69897985458374)",2112,,,,,,,,,,0.8887849164973284,,,,,,,,,,1.0,,,,,,,,,,0.666354749491985,,,,,,,,,,1.0,,,,,,,,,,1.0004080786477756,,,,,,,,,
NZ_CP016404,"Escherichia coli strain 210221272 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(1.0, 378.0)",,,,4668621,0.5086782585264471,"(310.9002811908722, 2.7107183933258057, 351.64018630981445)",1854,2707198.0,,,,,,,,,0.8713168887439758,0.1286831112560242,,,,,,,,,0.9,0.1,,,,,,,,,0.9996649519462132,0.0003350480537869,,,,,,,,,0.7142857142857143,0.2857142857142857,,,,,,,,,1.057040235196637,-1.0089636422539463,,,,,,,,
NC_016934,Mycobacterium tuberculosis UT205,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Mycobacteriaceae, Mycobacterium, Mycobacterium tuberculosis complex","(4417486.0, 4418088.0)","(1525.0, 2051.0)",,,4418088,0.6330129685058333,"(297.341340303421, 2.0853521823883057, 333.24039673805237)",4417777,,,,,,,,,,0.8333333333333334,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,0.9999320490793896,,,,,,,,,
NZ_CP025537,"Vibrio harveyi strain 345 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(1175100.0, 1175567.0)",,,,3713225,0.4479542715563964,"(258.1450843811035, 1.1874687671661377, 284.7871267795563)",1151581,3711088.0,2732885.0,,,,,,,,0.8216179153653799,0.1642558249353381,0.0996783809309164,,,,,,,,0.7777777777777778,0.1111111111111111,0.1111111111111111,,,,,,,,0.9995759683183618,0.2566563636949033,0.0004240316816381,,,,,,,,0.6875,0.125,0.1875,,,,,,,,1.0189757412524605,-1.0057736420207286,-1.0185725108609072,,,,,,,
NZ_LT578417,Cyanobium sp. NIES-981 strain NIES-981 genome assembly,"Bacteria, Cyanobacteria, Synechococcales, Synechococcaceae, Cyanobium","(2209379.0, 2209837.0)",,,,3021545,0.6861632045857334,"(150.89428210258484, 0.4280204772949219, 171.77447938919067)",1669340,2862688.0,777789.0,1174210.0,1931061.0,2108394.0,516623.0,,,,0.265101881225114,0.2461006985924398,0.2254901960784313,0.1866705086760944,0.1866705086760944,0.1866705086760944,0.1676693260434202,,,,0.2941176470588235,0.2941176470588235,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,,,,0.5011879966165185,0.5011879966165185,0.5011879966165185,0.5011879966165185,0.4441844487184958,0.5,0.4441844487184959,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.0701115251393682,-1.0701115251393682,-1.24974151071254,-1.6393295132994448,-1.511160931770534,-1.6371586446585846,-1.5111609317347368,,,
NZ_CP017319,Xanthomonas campestris pv. campestris str. CN18 chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales,Xanthomonadaceae, Xanthomonas","(1330.0, 1604.0)",,,,5133109,0.6506867475442271,"(333.9438338279724, 2.3633646965026855, 380.79253578186035)",5029619,889162.0,,,,,,,,,0.9663500534842536,0.0336499465157463,,,,,,,,,0.9,0.1,,,,,,,,,0.9990501604527612,0.0009498395472389,,,,,,,,,1.0,0.0,,,,,,,,,1.001416861722643,-1.0248833738255607,,,,,,,,
NC_006086,Streptococcus pyogenes MGAS10394,"Bacteria, Firmicutes, Lactobacillales, Streptococcaceae, Streptococcus","(1899877.0, 201.0)","(1558.0, 1711.0)",,,1899877,0.3868513593248405,"(129.5791277885437, 1.062957525253296, 142.32177066802979)",2891,1724452.0,,,,,,,,,0.904742089800788,0.0952579101992122,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,,0.9960444512205452,0.0039555487794549,,,,,,,,,0.9,0.1,,,,,,,,,1.0847293522196582,-1.0263720578174975,,,,,,,,
NZ_CP024191,"Klebsiella pneumoniae isolate KSB1_5D chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella","(5262276.0, 5262656.0)",,,,5296999,0.574824537440917,"(302.8868534564972, 2.752424478530884, 344.1576623916626)",5260959,,,,,,,,,,0.8887836662286993,,,,,,,,,,1.0,,,,,,,,,,0.666350998686098,,,,,,,,,,1.0,,,,,,,,,,1.000406654309386,,,,,,,,,
NZ_CP020933,"Escherichia coli strain HB-Coli0 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(452745.0, 453122.0)",,,,4858944,0.5071861293318054,"(247.04048013687134, 1.4551079273223877, 275.9205493927002)",451268,1702214.0,4003459.0,,,,,,,,0.812249645316161,0.1496463004399876,0.0780822450157294,,,,,,,,0.8181818181818182,0.0909090909090909,0.0909090909090909,,,,,,,,0.9995194987190456,0.1199345723156339,0.0004805012809545,,,,,,,,0.6190476190476191,0.238095238095238,0.1428571428571428,,,,,,,,1.0082225833707303,-1.0276030748941034,-1.0199618568442768,,,,,,,
NZ_LT906474,"Escherichia coli strain NCTC122 genome assembly, chromosome: 1.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia","(4583688.0, 4584065.0)",,,,4625968,0.5095878311306953,"(269.17790508270264, 1.1848232746124268, 297.9189941883087)",23847,3391286.0,,,,,,,,,0.8895711265576884,0.1104288734423116,,,,,,,,,0.9,0.1,,,,,,,,,0.999482610442296,0.0005173895577039,,,,,,,,,0.7692307692307693,0.2307692307692307,,,,,,,,,1.0630780517695646,-1.01517774194133,,,,,,,,
