RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NZ_CP011025,"Pseudoalteromonas arctica A 37-1-2 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(3834376.0, 3834803.0)",,,,3840834,False,0.3926352974380043,3837247,,,,,,,,,,1.0,,,,,,,,,
NC_008095,Myxococcus xanthus DK 1622,"Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Cystobacterineae, Myxococcaceae, Myxococcus","(9139603.0, 86.0)",,,,9139763,False,0.6889123930237578,9134368,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011039,"Pseudoalteromonas spongiae UST010723-006 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(3153799.0, 169.0)",,,,3154175,False,0.4102648077548012,4207,,,,,,,,,,1.0,,,,,,,,,
NZ_CP019038,"Massilia putida strain 6NM-7T chromosome, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia","(3797114.0, 3797653.0)",,,,6987670,False,0.6555515643984332,3746348,,,,,,,,,,1.0,,,,,,,,,
NC_014964,Thermoanaerobacter brockii subsp. finnii Ako-1 chromosome,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter","(2344401.0, 85.0)",,,,2344824,False,0.3450386894709368,2337757,,,,,,,,,,1.0,,,,,,,,,
NC_017096,Caldisericum exile AZM16c01,"Bacteria, Caldiserica, Caldisericia, Caldisericales, Caldisericaceae, Caldisericum","(1306.0, 1371.0)",,,,1558103,True,0.3537487573029511,3574,1410405.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NC_003911,Silicibacter pomeroyi DSS-3,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Silicibacter","(4105854.0, 4106262.0)",,,,4109437,False,0.6422290936690355,56,3896988.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_014014,Mycoplasma crocodyli MP145 chromosome,"Bacteria, Tenericutes, Mollicutes, Mycoplasmataceae, Mycoplasma","(934098.0, 934379.0)","(1306.0, 1426.0)",,,934379,True,0.2695373076663752,657250,130626.0,371297.0,934340.0,475868.0,736312.0,548740.0,,,,0.25,0.1785714285714285,0.1785714285714285,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0714285714285714,,,
NZ_AP013028,"Wolbachia endosymbiont of Cimex lectularius DNA, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachieae, Wolbachia","(652935.0, 653340.0)",,,,1250060,True,0.3625049997600115,1210228,114702.0,602459.0,374225.0,988694.0,,,,,,0.2857142857142857,0.238095238095238,0.238095238095238,0.1428571428571428,0.0952380952380952,,,,,
NC_017080,Phycisphaera mikurensis NBRC 102666,"Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, Phycisphaera","(3802939.0, 116.0)",,,,3803225,True,0.7328780179978833,40090,1852025.0,738632.0,3301634.0,423144.0,,,,,,0.4736842105263157,0.1578947368421052,0.1578947368421052,0.1052631578947368,0.1052631578947368,,,,,
NZ_CP015622,"Corynebacterium crudilactis strain JZ16 chromosome, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1758.0, 2240.0)",,,,3047373,False,0.5158954942502936,3038551,,,,,,,,,,1.0,,,,,,,,,
NC_016893,Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony) chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Wigglesworthia","(718864.0, 179.0)",,,,719535,True,0.2522365138596454,323091,75021.0,716975.0,241301.0,531852.0,617365.0,,,,,0.2272727272727272,0.2272727272727272,0.1818181818181818,0.1363636363636363,0.1363636363636363,0.0909090909090909,,,,
NC_017093,Actinoplanes missouriensis 431,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Micromonosporineae, Micromonosporaceae, Actinoplanes","(1946.0, 3167.0)",,,,8773466,False,0.708230817786266,21109,5741694.0,,,,,,,,,0.6923076923076923,0.3076923076923077,,,,,,,,
NC_019693,Oscillatoria acuminata PCC 6304 chromosome,"Bacteria, Cyanobacteria, Oscillatoriales, Oscillatoria","(1574.0, 1943.0)",,,,7689443,True,0.4760109412346252,7629532,4879104.0,2076366.0,3369564.0,6679679.0,1212077.0,,,,,0.34375,0.21875,0.15625,0.09375,0.09375,0.09375,,,,
NZ_CP009709,"Bacillus coagulans DSM 1 = ATCC 7050, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(2204958.0, 2205156.0)","(2202928.0, 2203607.0)",,,3366995,False,0.4689724813966163,2203550,,,,,,,,,,1.0,,,,,,,,,
NZ_CP018762,"Microbacterium aurum strain KACC 15219 chromosome, complete genome.","Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium","(3424451.0, 3424892.0)","(1432.0, 1715.0)",,,3424892,True,0.6989846687136412,2915099,1012349.0,262593.0,674508.0,1433801.0,2241258.0,2579472.0,,,,0.2195121951219512,0.1707317073170731,0.1707317073170731,0.1707317073170731,0.1219512195121951,0.0975609756097561,0.048780487804878,,,
NC_017030,Corallococcus coralloides DSM 2259 chromosome,"Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Cystobacterineae, Myxococcaceae, Corallococcus","(10080452.0, 89.0)",,,,10080619,False,0.6989692795650744,5340,9189879.0,,,,,,,,,0.75,0.25,,,,,,,,
NZ_CP012643,"Rufibacter tibetensis strain 1351, complete genome.","Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Rufibacter","(2143784.0, 2143852.0)",,,,5165513,True,0.4731882389996889,5148452,2145031.0,,,,,,,,,0.5625,0.4375,,,,,,,,
NZ_CP012418,"Kangiella sediminilitoris strain KCTC 23892, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Kangiellaceae, Kangiella","(2495815.0, 478.0)",,,,2496140,False,0.4339960899629027,2496025,1417321.0,,,,,,,,,0.8181818181818182,0.1818181818181818,,,,,,,,
NC_006361,Nocardia farcinica IFM 10152,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Nocardiaceae, Nocardia","(6020624.0, 6021225.0)","(1990.0, 2845.0)",,,6021225,False,0.7083342675286175,5257,5255808.0,4064385.0,1704569.0,623660.0,,,,,,0.4,0.2666666666666666,0.1666666666666666,0.1,0.0666666666666666,,,,,
NZ_CP016878,"Xanthomonas hortorum strain B07-007 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas","(3587393.0, 3588119.0)",,,,5175249,False,0.6368184410064134,3452510,42.0,1183116.0,,,,,,,,0.45,0.45,0.1,,,,,,,
NZ_CP006837,"Lysinibacillus varians strain GY32, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Lysinibacillus","(4662643.0, 373.0)","(1724.0, 1891.0)",,,4662822,False,0.3718312644145541,900,,,,,,,,,,1.0,,,,,,,,,
NZ_CP012400,"Pseudomonas fluorescens strain LBUM636, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(6610337.0, 6610921.0)",,,,6856835,False,0.6061009197392091,6736306,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017705,"Brevibacillus laterosporus DSM 25, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Brevibacillus","(2142973.0, 2143207.0)","(2141023.0, 2141610.0)",,,5400144,False,0.4066263788521195,2140511,5399817.0,,,,,,,,,0.5625,0.4375,,,,,,,,
NC_014109,Candidatus Riesia pediculicola USDA chromosome,"Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Candidatus Riesia","(193334.0, 194326.0)",,,,574390,True,0.2848256411149219,306442,180594.0,470169.0,114014.0,,,,,,,0.3,0.3,0.2,0.2,,,,,,
NC_018720,Bifidobacterium asteroides PRL2011 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(2166973.0, 2167304.0)","(1744.0, 2157.0)",,,2167304,False,0.6005359654206331,4598,,,,,,,,,,1.0,,,,,,,,,
NC_012778,Eubacterium eligens ATCC 27750,"Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium","(2143678.0, 2144190.0)","(1357.0, 1657.0)",,,2144190,False,0.3771265606126323,5998,,,,,,,,,,1.0,,,,,,,,,
NC_020134,Clostridium stercorarium subsp. stercorarium DSM 8532,"Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminiclostridium","(1424.0, 1706.0)",,,,2974379,False,0.4224478454157994,2970584,,,,,,,,,,1.0,,,,,,,,,
NZ_CP019628,"Pseudoalteromonas aliena strain EH1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(1882390.0, 1882817.0)",,,,4594697,True,0.3905591598314317,4635,1882246.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_014387,Butyrivibrio proteoclasticus B316 chromosome 1,"Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Butyrivibrio","(3554233.0, 3554804.0)","(1402.0, 1719.0)",,,3554804,False,0.4021254055075892,3554550,,,,,,,,,,1.0,,,,,,,,,
NC_011661,Dictyoglomus turgidum DSM 6724,"Bacteria, Dictyoglomi, Dictyoglomales, Dictyoglomaceae, Dictyoglomus","(276792.0, 277414.0)",,,,1855560,True,0.3395734980275496,9271,269611.0,,,,,,,,,0.5,0.5,,,,,,,,
NC_020506,Corynebacterium callunae DSM 20147,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(2838669.0, 2839551.0)","(1585.0, 2319.0)",,,2839551,False,0.5239109986050612,6778,,,,,,,,,,1.0,,,,,,,,,
NC_007759,Syntrophus aciditrophicus SB,"Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophaceae, Syntrophus","(1529.0, 1698.0)",,,,3179300,False,0.5146003837322681,8595,,,,,,,,,,1.0,,,,,,,,,
NZ_LT906470,"Veillonella rodentium strain NCTC12018 genome assembly, chromosome: 1.","Bacteria, Firmicutes, Negativicutes, Veillonellales, Veillonellaceae, Veillonella","(2040194.0, 2041290.0)","(1423.0, 1667.0)",,,2041290,False,0.4301632791029202,2287,,,,,,,,,,1.0,,,,,,,,,
NZ_CP013106,"Halomonas huangheensis strain BJGMM-B45, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas","(4757099.0, 228.0)",,,,4757486,False,0.58529231615185,102,,,,,,,,,,1.0,,,,,,,,,
NZ_CP016312,"Thermus brockianus strain GE-1, complete genome.","Bacteria, Deinococcus-Thermus, Deinococci, Thermales, Thermaceae, Thermus","(1065331.0, 1065631.0)",,,,2035182,False,0.6706869459340737,1064015,220.0,,,,,,,,,0.6,0.4,,,,,,,,
NC_020302,Corynebacterium halotolerans YIM 70093 = DSM 44683 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Corynebacteriaceae, Corynebacterium","(3134836.0, 3135752.0)","(1720.0, 2516.0)",,,3135752,False,0.68444507091122,21492,1865745.0,674896.0,2856122.0,1544882.0,2531344.0,,,,,0.3461538461538461,0.1923076923076923,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0769230769230769,,,,
NC_011027,Chlorobaculum parvum NCIB 8327 chromosome,"Bacteria, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Chlorobaculum","(2288787.0, 166.0)","(1649.0, 1933.0)",,,2289249,False,0.5579611479572558,15421,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011388,"Paenibacillus swuensis strain DY6, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(1544878.0, 1545408.0)",,,,5012599,False,0.4892986652233702,2144486,5011794.0,,,,,,,,,0.75,0.25,,,,,,,,
NC_011026,Chloroherpeton thalassium ATCC 35110,"Bacteria, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Chloroherpeton","(1004121.0, 1004787.0)",,,,3293456,False,0.4503891960299454,985155,,,,,,,,,,1.0,,,,,,,,,
NZ_LT907975,"Desulfovibrio profundus strain 500-1 genome assembly, chromosome: DPRO.","Bacteria, Proteobacteria, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae","(4168478.0, 179.0)",,,,4168905,False,0.5282734914803767,1985634,521.0,,,,,,,,,0.5,0.5,,,,,,,,
NZ_LT906463,"Haemophilus pittmaniae strain NCTC13334 genome assembly, chromosome: 1.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(582262.0, 582770.0)",,,,2181355,False,0.4251980993465071,519431,133172.0,,,,,,,,,0.625,0.375,,,,,,,,
NZ_AP012322,"Bifidobacterium angulatum DSM 20098 = JCM 7096 DNA, complete genome.","Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium","(1558.0, 2115.0)",,,,2021974,False,0.5943063560659039,7137,,,,,,,,,,1.0,,,,,,,,,
NZ_CP010028,"Deinococcus swuensis strain DY59, complete genome.","Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus","(1472.0, 1919.0)",,,,3531443,False,0.6741128201701118,3526879,424960.0,1163699.0,1687066.0,2869803.0,2541481.0,,,,,0.28125,0.28125,0.1875,0.09375,0.09375,0.0625,,,,
NC_013501,Rhodothermus marinus DSM 4252,"Bacteria, Bacteroidetes, Sphingobacteria, Sphingobacteriales, Rhodothermaceae, Rhodothermus","(3261255.0, 164.0)",,,,3261604,False,0.6453711118823744,3261552,,,,,,,,,,1.0,,,,,,,,,
NZ_CP025197,"Herbivorax saccincola strain GGR1 chromosome, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Herbivorax","(3603784.0, 3604412.0)",,,,3604547,False,0.3481780096084196,3590787,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017786,"Bacillus xiamenensis strain VV3 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(1644704.0, 1645323.0)","(1643167.0, 1643362.0)",,,3637729,False,0.4153195578890016,1632344,,,,,,,,,,1.0,,,,,,,,,
NC_013515,Streptobacillus moniliformis DSM 12112,"Bacteria, Fusobacteria, Fusobacteriales, Fusobacteriaceae, Streptobacillus","(1662020.0, 65.0)",,,,1662578,False,0.2631455486599726,1661756,,,,,,,,,,1.0,,,,,,,,,
NZ_CP011041,"Pseudoalteromonas tetraodonis strain GFC chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Pseudoalteromonadaceae, Pseudoalteromonas","(3389374.0, 3389801.0)",,,,3399143,False,0.404436059324365,2125,,,,,,,,,,1.0,,,,,,,,,
NZ_LT629973,"Akkermansia glycaniphila isolate APytT genome assembly, chromosome: I.","Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Akkermansiaceae, Akkermansia","(3073671.0, 3074078.0)",,,,3074078,False,0.5764580469330967,1423768,,,,,,,,,,1.0,,,,,,,,,
NZ_CP017267,"Vagococcus teuberi strain DSM 21459 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Enterococcaceae, Vagococcus","(2168841.0, 250.0)","(1592.0, 1751.0)",,,2169060,False,0.3412565811918527,2164758,,,,,,,,,,1.0,,,,,,,,,
NC_015921,Borrelia bissettii DN127 chromosome,"Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Borrelia, Borrelia burgdorferi group","(456863.0, 457101.0)",,,,900755,False,0.2870281042014754,464256,,,,,,,,,,1.0,,,,,,,,,
NC_012785,Kosmotoga olearia TBF 19.5.1,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Kosmotoga","(217247.0, 219145.0)",,,,2302126,True,0.4154598836032432,1018423,88533.0,1879530.0,316467.0,2100866.0,,,,,,0.3076923076923077,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.1538461538461538,,,,,
NC_005125,Gloeobacter violaceus PCC 7421,"Bacteria, Cyanobacteria, Gloeobacteria, Gloeobacterales, Gloeobacter","(3438638.0, 3439066.0)",,,,4659019,True,0.6199785834743322,1717397,338861.0,2318411.0,3446433.0,4255441.0,905944.0,2763067.0,,,,0.2368421052631578,0.1842105263157894,0.1842105263157894,0.131578947368421,0.131578947368421,0.0789473684210526,0.0526315789473684,,,
NC_013203,Atopobium parvulum DSM 20469 chromosome,"Bacteria, Actinobacteria, Coriobacteridae, Coriobacteriales, Coriobacterineae, Coriobacteriaceae, Atopobium","(2730.0, 2963.0)","(1117.0, 1199.0)",,,1543805,False,0.4568659901995394,15959,,,,,,,,,,1.0,,,,,,,,,
NZ_LN879430,"Herbinix sp. SD1D genome assembly SD1D, chromosome : I.","Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Herbinix","(2608945.0, 2609352.0)",,,,2609352,False,0.3525212389896035,2601845,,,,,,,,,,1.0,,,,,,,,,
NC_019673,Saccharothrix espanaensis DSM 44229 complete genome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Pseudonocardineae, Pseudonocardiaceae, Saccharothrix","(9272952.0, 9273340.0)",,,,9360653,False,0.7219005981740804,9306327,3536015.0,6436472.0,2493934.0,4368560.0,,,,,,0.2857142857142857,0.2571428571428571,0.2571428571428571,0.1142857142857142,0.0857142857142857,,,,,
NC_014158,Tsukamurella paurometabola DSM 20162 chromosome,"Bacteria, Actinobacteria, Actinobacteridae, Actinomycetales, Corynebacterineae, Tsukamurellaceae, Tsukamurella","(4379475.0, 189.0)",,,,4379918,False,0.6841297028848485,24744,3532923.0,3108301.0,,,,,,,,0.4736842105263157,0.3684210526315789,0.1578947368421052,,,,,,,
NC_019695,Chroococcidiopsis thermalis PCC 7203 chromosome,"Bacteria, Cyanobacteria, Pleurocapsales, Chroococcidiopsis","(110860.0, 111482.0)",,,,6315792,True,0.4444026972389211,6282077,3785885.0,2669826.0,5566431.0,952531.0,4476914.0,,,,,0.3448275862068966,0.2413793103448276,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.0689655172413793,,,,
NZ_CP016305,"Rickettsia sp. MEAM1 (Bemisia tabaci), complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Rickettsia","(614973.0, 615364.0)",,,,1378618,True,0.3245721439876746,1374328,500380.0,252884.0,833748.0,669488.0,,,,,,0.4230769230769231,0.1923076923076923,0.1538461538461538,0.1153846153846153,0.1153846153846153,,,,,
NC_013162,Capnocytophaga ochracea DSM 7271,"Bacteria, Bacteroidetes, Flavobacteria, Flavobacteriales, Flavobacteriaceae, Capnocytophaga","(991415.0, 991940.0)",,,,2612925,True,0.3958797133480677,472478,1220091.0,986810.0,734007.0,1497494.0,158544.0,2214487.0,,,,0.2592592592592592,0.1851851851851851,0.1851851851851851,0.1111111111111111,0.1111111111111111,0.074074074074074,0.074074074074074,,,
NZ_CP015199,"Chryseobacterium glaciei strain IHBB 10212 chromosome, complete genome.","Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Chryseobacterium","(711945.0, 712259.0)",,,,4843645,True,0.3404454703018078,1172327,2153233.0,,,,,,,,,0.6153846153846154,0.3846153846153846,,,,,,,,
NZ_CP014864,"Microbulbifer thermotolerans strain DAU221 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Microbulbiferaceae, Microbulbifer","(3918104.0, 3918952.0)",,,,3938396,False,0.5656856242998418,3921477,3240046.0,,,,,,,,,0.7777777777777778,0.2222222222222222,,,,,,,,
NZ_CP011387,"Deinococcus puniceus strain DY1, complete genome.","Bacteria, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus","(92998.0, 93403.0)",,,,2971983,True,0.6264874328016008,1587766,444505.0,4807.0,2149545.0,1289324.0,,,,,,0.36,0.36,0.12,0.08,0.08,,,,,
NC_022792,Pseudothermotoga elfii DSM 9442 = NBRC 107921 DNA,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Pseudothermotoga","(148488.0, 148995.0)",,,,2169860,False,0.3872369645967942,231079,718967.0,,,,,,,,,0.7142857142857143,0.2857142857142857,,,,,,,,
NC_013205,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,"Bacteria, Firmicutes, Bacillales, Alicyclobacillaceae, Alicyclobacillus","(3018402.0, 111.0)","(1477.0, 1703.0)",,,3018755,False,0.6233460482881188,2007,,,,,,,,,,1.0,,,,,,,,,
NC_022795,Pseudothermotoga hypogea DSM 11164 = NBRC 106472 DNA,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Pseudothermotoga","(330179.0, 330712.0)",,,,2165165,True,0.4946847007041033,144859,1096011.0,389966.0,1503248.0,1877040.0,,,,,,0.28,0.28,0.2,0.12,0.12,,,,,
NZ_LT906481,"Corynebacterium urealyticum strain NCTC12011 genome assembly, chromosome: 1.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(1684034.0, 1684876.0)","(1681657.0, 1682272.0)",,,2377532,True,0.6416300600791073,3230,1750826.0,637902.0,,,,,,,,0.5294117647058824,0.2941176470588235,0.1764705882352941,,,,,,,
NC_012034,Anaerocellum thermophilum DSM 6725,"Bacteria, Firmicutes, Clostridia, Clostridiales, Anaerocellum group, Anaerocellum","(2919315.0, 44.0)",,,,2919718,False,0.3517247213600765,2800,,,,,,,,,,1.0,,,,,,,,,
NZ_HG916826,Pseudomonas pseudoalcaligenes CECT 5344 complete genome.,"Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas oleovorans/pseudoalcaligenes group","(4686204.0, 383.0)",,,,4686340,False,0.6234225429652992,4656319,,,,,,,,,,1.0,,,,,,,,,
NC_017448,Fibrobacter succinogenes subsp. succinogenes S85 chromosome,"Bacteria, Fibrobacteres, Fibrobacterales, Fibrobacteraceae, Fibrobacter","(2184267.0, 2184945.0)",,,,3843004,False,0.480491303157634,2205029,,,,,,,,,,1.0,,,,,,,,,
NZ_CP008802,"Actinotignum schaalii strain CCUG 27420 chromosome, complete genome.","Bacteria, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinotignum","(1532780.0, 1533489.0)","(1530595.0, 1531075.0)",,,2159306,True,0.6219183385773022,1582896,1299021.0,253883.0,684652.0,1412.0,901054.0,481819.0,1994635.0,1778659.0,,0.225,0.175,0.15,0.125,0.075,0.075,0.075,0.05,0.05,
NZ_HG917868,"Clostridium bornimense replicon M2/40_rep1, complete genome, type strain M2/40T.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2917398.0, 34.0)","(1385.0, 1644.0)",,,2917864,False,0.2977609648701927,3135,,,,,,,,,,1.0,,,,,,,,,
NC_010546,Cyanothece sp. ATCC 51142 chromosome circular,"Bacteria, Cyanobacteria, Chroococcales, Cyanothece","(1886587.0, 1887114.0)",,,,4934271,True,0.3787540246573405,2628035,4603173.0,3213208.0,1620693.0,1178231.0,,,,,,0.2307692307692307,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.1923076923076923,,,,,
