RefSeq,Organism,Lineage,DoriC_oriC_0,DoriC_oriC_1,DoriC_oriC_2,DoriC_oriC_3,Sequence_length,N_penalty,O_penalty,D_penalty,False_order,oriC_edges_0,oriC_middles_0,oriC_edges_1,oriC_middles_1,oriC_edges_2,oriC_middles_2,oriC_edges_3,oriC_middles_3,oriC_edges_4,oriC_middles_4,oriC_edges_5,oriC_middles_5,oriC_edges_6,oriC_middles_6,oriC_edges_7,oriC_middles_7,oriC_edges_8,oriC_middles_8,xy_oriC_0,xy_oriC_1,xy_oriC_2,xy_oriC_3,xy_oriC_4,xy_oriC_5,xy_oriC_6,xy_oriC_7,xy_oriC_8,xgc_oriC_0,xgc_oriC_1,xgc_oriC_2,xgc_oriC_3,xgc_oriC_4,xgc_oriC_5,xgc_oriC_6,xgc_oriC_7,ygc_oriC_0,ygc_oriC_1,ygc_oriC_2,ygc_oriC_3,ygc_oriC_4,ygc_oriC_5,ygc_oriC_6,ygc_oriC_7,ygc_oriC_8
NC_017082,Bradyrhizobium sp. S23321,"Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bradyrhizobium","(7230597.0, 7231841.0)",,,,7231841,0.0,0,"[2158910, 935130]",True,"(93723, 94223)",93973,"(888811, 889311)",889061.0,,,,,,,,,,,,,,,93973.0,889061.0,,,,,,,,201736.0,,,,,,,,93791.0,,,,,,,,
NZ_AP014509,Thermotoga caldifontis AZM44c09 DNA,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Thermotoga","(315913.0, 316450.0)",,,,2014912,0.0,0,[145870],False,"(4264, 4764)",4514,,,,,,,,,,,,,,,,,4514.0,,,,,,,,,5785.0,229462.0,414605.0,,,,,,2013402.0,1444131.0,,,,,,,
NZ_AP014510,Thermotoga profunda AZM34c06 DNA,"Bacteria, Thermotogae, Thermotogales, Thermotogaceae, Thermotoga","(89175.0, 89775.0)",,,,2187612,0.0,0,"[79930, 462570, 181130]",True,"(260000, 260500)",260250,"(804505, 805005)",804755.0,"(1451026, 1451526)",1451276.0,,,,,,,,,,,,,260250.0,804755.0,1451276.0,,,,,,,283372.0,2187071.0,1459621.0,,,,,,260243.0,1450565.0,,,,,,,
NZ_CP006841,"Corynebacterium lactis RW2-5, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2769010.0, 2769745.0)","(1657.0, 2077.0)",,,2769745,0.0,0,[37040],False,"(1602, 2102)",1852,,,,,,,,,,,,,,,,,1852.0,,,,,,,,,1124.0,,,,,,,,2769016.0,,,,,,,,
NC_020419,Uncultured Termite group 1 bacterium phylotype Rs-D17 DNA,"Bacteria, Elusimicrobia, environmental samples","(1125789.0, 981.0)",,,,1125857,0.0,0,[2380],False,"(1125642, 286)",36,,,,,,,,,,,,,,,,,36.0,,,,,,,,,347.0,224241.0,,,,,,,228.0,,,,,,,,
NZ_CP009498,"Endomicrobium proavitum strain Rsa215, complete genome.","Bacteria, Elusimicrobia, Endomicrobia, Endomicrobiales, Endomicrobiaceae, Endomicrobium","(1332129.0, 1332528.0)",,,,1588979,0.0,0,[105680],False,"(5329, 5829)",5579,,,,,,,,,,,,,,,,,5579.0,,,,,,,,,1334062.0,285.0,,,,,,,5569.0,,,,,,,,
NZ_CP007142,"Gynuella sunshinyii YC6258, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Saccharospirillaceae, Gynuella","(557938.0, 558571.0)",,,,6475959,0.0,0,[991420],False,"(606407, 606907)",606657,,,,,,,,,,,,,,,,,606657.0,,,,,,,,,606471.0,,,,,,,,556900.0,,,,,,,,
NC_013771,Cyanobacterium UCYN-A,"Bacteria, Cyanobacteria, Chroococcales","(138998.0, 139406.0)",,,,1443806,0.0,0,[274610],False,"(63179, 63679)",63429,,,,,,,,,,,,,,,,,63429.0,,,,,,,,,62911.0,226364.0,561156.0,379490.0,,,,,76642.0,1109661.0,,,,,,,
NZ_CP009781,"Yersinia aldovae 670-83, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Yersinia","(2685503.0, 2685882.0)",,,,4471090,0.0,0,[110530],False,"(2682243, 2682743)",2682493,,,,,,,,,,,,,,,,,2682493.0,,,,,,,,,2681901.0,,,,,,,,2687427.0,,,,,,,,
NZ_AP014568,"Comamonadaceae bacterium A1 DNA, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae","(193235.0, 193561.0)",,,,2574013,5.827476395806859e-06,0,[69180],False,"(338025, 338525)",338275,,,,,,,,,,,,,,,,,338275.0,,,,,,,,,1443487.0,334750.0,,,,,,,2409767.0,338209.0,602889.0,1685266.0,2142945.0,,,,
NZ_AP014569,"Comamonadaceae bacterium B1 DNA, complete genome.","Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae","(2122747.0, 2123180.0)",,,,2606868,0.0,0,"[79270, 206300, 499660, 150070, 408790]",False,"(10279, 10779)",10529,"(1151916, 1152416)",1152166.0,"(467726, 468226)",467976.0,"(1391382, 1391882)",1391632.0,"(731918, 732418)",732168.0,,,,,,,,,10529.0,1152166.0,467976.0,1391632.0,732168.0,,,,,7755.0,1373350.0,1961886.0,1681240.0,749359.0,,,,2450130.0,15259.0,1383665.0,728920.0,,,,,
NZ_CP007220,Mycobacterium chelonae CCUG 47445,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium","(5029743.0, 46.0)","(1523.0, 2213.0)",,,5029817,0.0,0,[2020],False,"(5029397, 79)",5029647,,,,,,,,,,,,,,,,,5029647.0,,,,,,,,,5029647.0,,,,,,,,5029748.0,,,,,,,,
NZ_LN681225,"Legionella hackeliae genome assembly LHA, chromosome : I.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3440940.0, 671.0)",,,,3440975,0.0,0,[210600],False,"(3430040, 3430540)",3430290,,,,,,,,,,,,,,,,,3430290.0,,,,,,,,,3428820.0,,,,,,,,3439350.0,,,,,,,,
NZ_CP014476,"Methylomonas denitrificans strain FJG1, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Methylococcales, Methylococcaceae, Methylomonas","(2325977.0, 2326165.0)",,,,5172098,0.0,1,[2171440],False,"(2255890, 2256390)",2256140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143892.0,,,,,,,,
NZ_CP009654,"Francisella sp. CA97-1460, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Francisellaceae, Francisella","(409340.0, 409823.0)",,,,1855434,0.0,0,"[16800, 22360]",False,"(410227, 410727)",410477,"(1853155, 1853655)",1853405.0,,,,,,,,,,,,,,,410477.0,1853405.0,,,,,,,,409664.0,1852585.0,,,,,,,410504.0,1853703.0,,,,,,,
NZ_CP011412,"Sedimenticola thiotaurini strain SIP-G1 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Sedimenticola","(2811040.0, 2811263.0)",,,,3928944,0.0,0,[201150],False,"(2816453, 2816953)",2816703,,,,,,,,,,,,,,,,,2816703.0,,,,,,,,,2822944.0,,,,,,,,2812887.0,,,,,,,,
NZ_AP014940,"Lysobacter enzymogenes DNA, complete genome, strain: M497-1.","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter","(1514.0, 2264.0)",,,,6096022,0.0,0,[402780],False,"(6085343, 6085843)",6085593,,,,,,,,,,,,,,,,,6085593.0,,,,,,,,,6085596.0,,,,,,,,6065456.0,1629582.0,,,,,,,
NZ_CP016020,"Bacillus weihaiensis strain Alg07 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus","(4193821.0, 4194832.0)","(4192245.0, 4192467.0)",,,4344873,0.0,0,[114010],False,"(4199308, 4199808)",4199558,,,,,,,,,,,,,,,,,4199558.0,,,,,,,,,4193942.0,221.0,,,,,,,4199642.0,,,,,,,,
NZ_CP013023,"Paenibacillus sp. BD3526, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus","(662572.0, 662777.0)","(660544.0, 661219.0)",,,5354277,0.0,0,"[217820, 79930]",False,"(650624, 651124)",650874,"(5349375, 5349875)",5349625.0,,,,,,,,,,,,,,,650874.0,5349625.0,,,,,,,,663216.0,5349681.0,,,,,,,652325.0,5345684.0,,,,,,,
NZ_CP011005,"Arthrobacter sp. IHBB 11108, complete genome.","Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter","(2880480.0, 2880953.0)",,,,3595718,0.0,0,[40030],False,"(2882299, 2882799)",2882549,,,,,,,,,,,,,,,,,2882549.0,,,,,,,,,2882573.0,,,,,,,,2880571.0,,,,,,,,
NZ_CP012117,"Dermabacter vaginalis strain AD1-86, complete genome.","Bacteria, Actinobacteria, Micrococcales, Dermabacteraceae, Dermabacter","(2391972.0, 2392314.0)","(1600.0, 2053.0)",,,2392314,0.0,0,"[109400, 210470]",False,"(14685, 15185)",14935,"(1562154, 1562654)",1562404.0,,,,,,,,,,,,,,,14935.0,1562404.0,,,,,,,,4410.0,1556880.0,,,,,,,14934.0,1562350.0,644958.0,,,,,,
NZ_AP014836,"Candidatus Nitrosoglobus terrae DNA, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Candidatus Nitrosoglobus","(1438.0, 1709.0)",,,,2011873,0.0,0,[43370],False,"(2765, 3265)",3015,,,,,,,,,,,,,,,,,3015.0,,,,,,,,,696.0,,,,,,,,2864.0,,,,,,,,
NZ_CP014332,"Weissella jogaejeotgali strain FOL01 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Weissella","(2113468.0, 2114163.0)","(1420.0, 1621.0)",,,2114163,0.0,0,[380],False,"(2113911, 247)",2114161,,,,,,,,,,,,,,,,,2114161.0,,,,,,,,,1228.0,,,,,,,,1210.0,,,,,,,,
NZ_CP011835,"Azotobacter chroococcum strain B3, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Azotobacter","(4575304.0, 4575910.0)",,,,4575910,0.0,0,"[1193690, 779170]",True,"(17715, 18215)",17965,"(116357, 116857)",116607.0,,,,,,,,,,,,,,,17965.0,116607.0,,,,,,,,83369.0,,,,,,,,122328.0,23685.0,,,,,,,
NZ_CP020038,"Agarilytica rhodophyticola strain 017 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, Agarilytica","(1553.0, 2132.0)",,,,6878829,0.0,3,[104660],False,"(11598, 12098)",11848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11848.0,,,,,,,,
NZ_CP012676,"Pseudomonas sp. L10.10, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas","(4529374.0, 4529936.0)",,,,5149788,0.0,1,[1771630],False,"(4626623, 4627123)",4626873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535515.0,,,,,,,,
NZ_CP015941,"Legionella pneumophila strain C9_S chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella","(3397032.0, 653.0)",,,,3397139,0.0,0,[9580],False,"(241, 741)",491,,,,,,,,,,,,,,,,,491.0,,,,,,,,,612.0,,,,,,,,133.0,,,,,,,,
NZ_CP020000,"Acinetobacter calcoaceticus strain CA16, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, Acinetobacter calcoaceticus/baumannii complex","(4070335.0, 4071016.0)",,,,4110074,0.0,0,[835050],False,"(2428, 2928)",2678,,,,,,,,,,,,,,,,,2678.0,,,,,,,,,22238.0,,,,,,,,4090559.0,,,,,,,,
NZ_CP018059,"Moraxella catarrhalis strain CCRI-195ME chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Moraxella","(1738790.0, 1739388.0)",,,,1954607,0.0,0,[6700],False,"(1739817, 1740317)",1740067,,,,,,,,,,,,,,,,,1740067.0,,,,,,,,,1740089.0,,,,,,,,1739754.0,,,,,,,,
NZ_CP015405,"Blautia sp. YL58 chromosome, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia","(4251535.0, 4252267.0)","(4249869.0, 4250178.0)",,,5128746,0.0,0,[143980],False,"(4244187, 4244687)",4244437,,,,,,,,,,,,,,,,,4244437.0,,,,,,,,,4250678.0,,,,,,,,4243479.0,,,,,,,,
NZ_CP018835,"Vibrio gazogenes strain ATCC 43942 chromosome 1, complete sequence.","Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio","(1957148.0, 1957499.0)",,,,3471064,0.0,0,[102530],False,"(1950230, 1950730)",1950480,,,,,,,,,,,,,,,,,1950480.0,,,,,,,,,1950876.0,,,,,,,,1945749.0,,,,,,,,
NZ_CP023449,"Rhizorhabdus dicambivorans strain Ndbn-20 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Rhizorhabdus","(380647.0, 380968.0)",,,,5026772,0.0,0,[1200],False,"(5026431, 158)",5026681,,,,,,,,,,,,,,,,,5026681.0,,,,,,,,,5026609.0,962682.0,,,,,,,5026669.0,1826754.0,3318288.0,376902.0,,,,,
NZ_CP015425,"[Haemophilus] ducreyi strain VAN2, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus","(851647.0, 852190.0)",,,,1589620,0.0,0,"[1090, 92800]",False,"(856555, 857055)",856805,"(1589460, 341)",91.0,,,,,,,,,,,,,,,856805.0,91.0,,,,,,,,856574.0,95.0,1024294.0,,,,,,851934.0,41.0,,,,,,,
NZ_CP008747,"Staphylococcus hyicus strain ATCC 11249, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2471592.0, 2472129.0)","(1342.0, 1521.0)",,,2472129,0.0,0,"[503430, 639820]",False,"(31745, 32245)",31995,"(1020735, 1021235)",1020985.0,,,,,,,,,,,,,,,31995.0,1020985.0,,,,,,,,1427.0,1046138.0,,,,,,,33418.0,1020966.0,,,,,,,
NZ_CP008724,"Staphylococcus xylosus strain SMQ-121, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2757327.0, 500.0)","(1869.0, 2110.0)",,,2757557,0.0,0,[61750],False,"(2754477, 2754977)",2754727,,,,,,,,,,,,,,,,,2754727.0,,,,,,,,,257.0,,,,,,,,2754726.0,,,,,,,,
NZ_CP019706,"Pantoea alhagi strain LTYR-11Z, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea","(1635137.0, 1635579.0)",,,,4239970,0.0,0,[788100],False,"(1683205, 1683705)",1683455,,,,,,,,,,,,,,,,,1683455.0,,,,,,,,,1644121.0,4239858.0,,,,,,,1683526.0,,,,,,,,
NZ_LT906464,"Staphylococcus muscae strain NCTC13833 genome assembly, chromosome: 1.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2094366.0, 2095116.0)","(1348.0, 1523.0)",,,2095116,0.0,0,[2460],False,"(2094743, 126)",2094993,,,,,,,,,,,,,,,,,2094993.0,,,,,,,,,1005.0,,,,,,,,883.0,,,,,,,,
NZ_CP022046,"Staphylococcus sciuri strain FDAARGOS_285 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(2497777.0, 2497942.0)","(2495885.0, 2496435.0)",,,2764040,0.0,1,[968350],False,"(2544391, 2544891)",2544641,,,,,,,,,,,,,,,,,,,,,,,,,,2497499.0,2628.0,,,,,,,,,,,,,,,
NZ_CP012480,"Streptococcus agalactiae strain NGBS128, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus","(1573.0, 1726.0)",,,,2074179,0.0,0,[1620],False,"(2074009, 331)",81,,,,,,,,,,,,,,,,,81.0,,,,,,,,,1573.0,,,,,,,,1493.0,,,,,,,,
NZ_CP018139,"Halomonas aestuarii strain Hb3 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Halomonas","(1744838.0, 1745367.0)",,,,3543891,0.0,1,[1990060],False,"(1613851, 1614351)",1614101,,,,,,,,,,,,,,,,,,,,,,,,,,1557146.0,,,,,,,,,,,,,,,,
NZ_CP012805,"Streptococcus anginosus strain J4211, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus anginosus group","(1924510.0, 224.0)","(1569.0, 1724.0)",,,1924513,0.0,0,[51040],False,"(135, 635)",385,,,,,,,,,,,,,,,,,385.0,,,,,,,,,1923494.0,,,,,,,,1533.0,,,,,,,,
NC_014614,Clostridium sticklandii DSM 519 chromosome,"Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(2715054.0, 123.0)",,,,2715461,0.0,0,[524620],False,"(2689321, 2689821)",2689571,,,,,,,,,,,,,,,,,2689571.0,,,,,,,,,13.0,,,,,,,,2689242.0,,,,,,,,
NZ_CP021376,"Oceanisphaera sp. AMac2203 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Oceanisphaera","(2285460.0, 2285822.0)",,,,2902896,0.0,2,[9980],False,"(390, 890)",640,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,,,,,,,,2233335.0,,,,,,,,
NZ_CP014170,"Clostridium tyrobutyricum strain KCTC 5387 chromosome, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(3071145.0, 233.0)","(1575.0, 1832.0)",,,3071606,0.0,0,[94490],False,"(4404, 4904)",4654,,,,,,,,,,,,,,,,,4654.0,,,,,,,,,3071510.0,,,,,,,,4630.0,,,,,,,,
NZ_CP021434,"Tumebacillus sp. AR23208 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Alicyclobacillaceae, Tumebacillus","(1568985.0, 1569242.0)","(1567392.0, 1567616.0)",,,5249768,0.0,0,[428960],False,"(1586605, 1587105)",1586855,,,,,,,,,,,,,,,,,1586855.0,,,,,,,,,1567834.0,,,,,,,,1589282.0,,,,,,,,
NZ_CP017237,Moorella thermoacetica strain DSM 103284,"Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales,Thermoanaerobacteraceae, Moorella group, Moorella","(2560254.0, 100.0)","(1430.0, 1544.0)",,,2560375,0.0,0,[82440],False,"(2556002, 2556502)",2556252,,,,,,,,,,,,,,,,,2556252.0,,,,,,,,,2560372.0,,,,,,,,2556250.0,,,,,,,,
NZ_CP009933,"Clostridium scatologenes strain ATCC 25775, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4458847.0, 4459419.0)","(4457234.0, 4457493.0)",,,5749410,0.0,0,[143240],False,"(6913, 7413)",7163,,,,,,,,,,,,,,,,,7163.0,,,,,,,,,4459061.0,7.0,,,,,,,7169.0,,,,,,,,
NZ_CP015756,"Clostridium estertheticum subsp. estertheticum strain DSM 8809, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(4759710.0, 4760250.0)",,,,4760574,0.0,0,[323070],False,"(15563, 16063)",15813,,,,,,,,,,,,,,,,,15813.0,,,,,,,,,4760197.0,,,,,,,,15778.0,,,,,,,,
NZ_CP014204,"Clostridium baratii strain CDC51267 chromosome, complete genome.","Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium","(1904513.0, 1905068.0)","(1902868.0, 1903147.0)",,,3091050,0.0,2,[3240],False,"(285, 785)",535,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,,
NZ_CP020465,"Colwellia beringensis strain NB097-1 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Colwelliaceae, Colwellia","(1918855.0, 1919264.0)",,,,4661274,0.0,0,"[739050, 25870]",False,"(13703, 14203)",13953,"(1960189, 1960689)",1960439.0,,,,,,,,,,,,,,,13953.0,1960439.0,,,,,,,,12652.0,1956497.0,,,,,,,13945.0,1919544.0,,,,,,,
NZ_CP015108,"Sporosarcina ureae strain S204, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Sporosarcina","(1864612.0, 1865115.0)","(1863091.0, 1863261.0)",,,3362333,0.0,0,[441750],False,"(1886462, 1886962)",1886712,,,,,,,,,,,,,,,,,1886712.0,,,,,,,,,1864793.0,,,,,,,,1886880.0,,,,,,,,
NZ_CP015398,"Lactobacillus brevis strain NPS-QW-145 chromosome, complete genome.","Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus","(274661.0, 274929.0)","(272764.0, 273301.0)",,,2552671,1.175239582382532e-06,0,[33740],False,"(274687, 275187)",274937,,,,,,,,,,,,,,,,,274937.0,,,,,,,,,274678.0,,,,,,,,276365.0,,,,,,,,
NZ_LT906469,"Mycobacterium terrae strain NCTC10856 genome assembly, chromosome: 1.","Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, Mycobacterium terrae complex","(4531705.0, 4532317.0)",,,,4532317,0.0,0,[1254630],False,"(4469120, 4469620)",4469370,,,,,,,,,,,,,,,,,4469370.0,,,,,,,,,4532088.0,889976.0,,,,,,,4469357.0,,,,,,,,
NZ_CP011602,"Kluyvera intermedia strain CAV1151, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Kluyvera","(4575153.0, 4575525.0)",,,,5529134,0.0,0,[98690],False,"(4572483, 4572983)",4572733,,,,,,,,,,,,,,,,,4572733.0,,,,,,,,,4571678.0,,,,,,,,4576612.0,,,,,,,,
NZ_CP024785,"Nostoc flagelliforme CCNUN1 chromosome, complete genome.","Bacteria, Cyanobacteria, Nostocales, Nostocaceae, Nostoc","(116120.0, 116369.0)",,,,8363872,0.0,0,"[1331800, 1152550, 1932060]",True,"(2655790, 2656290)",2656040,"(5433586, 5434086)",5433836.0,"(1933593, 1934093)",1933843.0,,,,,,,,,,,,,2656040.0,5433836.0,1933843.0,,,,,,,2589264.0,2964.0,1138595.0,,,,,,5593569.0,2655854.0,,,,,,,
NZ_CP017482,"Pectobacterium polaris strain NIBIO1392 chromosome, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Pectobacterium","(3762040.0, 3762429.0)",,,,5008416,0.0,0,[38970],False,"(3758896, 3759396)",3759146,,,,,,,,,,,,,,,,,3759146.0,,,,,,,,,3759137.0,,,,,,,,3761085.0,,,,,,,,
NZ_LT906483,Mycobacterium thermoresistibile strain NCTC10409 genome assembly,"Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae,Mycobacterium","(4950141.0, 4950685.0)",,,,4950685,0.0,0,[29690],False,"(925, 1425)",1175,,,,,,,,,,,,,,,,,1175.0,,,,,,,,,1175.0,929409.0,1956655.0,1439891.0,,,,,4950374.0,,,,,,,,
NZ_CP024608,Massilia sp. B2 chromosome.,"Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia","(184738.0, 185489.0)",,,,7442939,0.0,2,[1968940],False,"(784086, 784586)",784336,,,,,,,,,,,,,,,,,,,,,,,,,,784336.0,,,,,,,,110869.0,954026.0,,,,,,,
NZ_CP024199,"Thalassospira sp. CSC3H3 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Thalassospira","(4321476.0, 4322005.0)",,,,4530245,0.0,0,[200860],False,"(4331861, 4332361)",4332111,,,,,,,,,,,,,,,,,4332111.0,,,,,,,,,4332298.0,,,,,,,,4322255.0,,,,,,,,
NC_019780,Dactylococcopsis salina PCC 8305,"Bacteria, Cyanobacteria, Chroococcales, Dactylococcopsis","(3540201.0, 3540601.0)",,,,3781008,0.0,0,"[1098390, 723860]",True,"(1162249, 1162749)",1162499,"(2828822, 2829322)",2829072.0,,,,,,,,,,,,,,,1162499.0,2829072.0,,,,,,,,833476.0,158611.0,,,,,,,2215575.0,3683160.0,3275894.0,1434638.0,,,,,
NZ_CP023741,"Sphingobium yanoikuyae strain S72 chromosome, complete genome.","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium","(4591357.0, 4591647.0)",,,,5532633,0.0,0,"[687200, 10680]",False,"(4880770, 4881270)",4881020,"(4168599, 4169099)",4168849.0,,,,,,,,,,,,,,,4881020.0,4168849.0,,,,,,,,4864892.0,4168315.0,,,,,,,4899252.0,3686721.0,4168849.0,2636575.0,,,,,
NZ_CP009246,"Corynebacterium flavescens strain OJ8, complete genome.","Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium","(2758007.0, 53.0)","(1683.0, 2309.0)",,,2758653,0.0,0,"[281880, 131180]",True,"(285, 785)",535,"(2497950, 2498450)",2498200.0,,,,,,,,,,,,,,,535.0,2498200.0,,,,,,,,2757784.0,2512433.0,,,,,,,5691.0,2498339.0,,,,,,,
NZ_CP010820,"Lysinibacillus fusiformis strain RB-21, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Lysinibacillus","(24911.0, 25515.0)","(23391.0, 23560.0)",,,4843789,0.0,0,[246560],False,"(11875, 12375)",12125,,,,,,,,,,,,,,,,,12125.0,,,,,,,,,12206.0,,,,,,,,4843666.0,,,,,,,,
NZ_CP014022,"Staphylococcus lugdunensis strain FDAARGOS_141, complete genome.","Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus","(1430083.0, 1430368.0)","(1428065.0, 1428714.0)",,,2571829,0.0,0,"[342570, 20120]",False,"(1445079, 1445579)",1445329,"(979, 1479)",1229.0,,,,,,,,,,,,,,,1445329.0,1229.0,,,,,,,,1428335.0,1258.0,,,,,,,1445464.0,252.0,,,,,,,
NZ_LT906445,"Veillonella parvula strain NCTC11810 genome assembly, chromosome: 1.","Bacteria, Firmicutes, Negativicutes, Veillonellales, Veillonellaceae, Veillonella","(2131154.0, 2132142.0)","(1426.0, 1831.0)",,,2132142,0.0,0,[36480],False,"(2095, 2595)",2345,,,,,,,,,,,,,,,,,2345.0,,,,,,,,,1727.0,,,,,,,,3551.0,,,,,,,,
NZ_CP009125,"Pectobacterium atrosepticum strain 21A, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Pectobacterium","(4991447.0, 31.0)",,,,4991806,1.80295468213308e-06,0,[110300],False,"(3962, 4462)",4212,,,,,,,,,,,,,,,,,4212.0,,,,,,,,,5033.0,,,,,,,,4991323.0,,,,,,,,
NZ_CP009787,"Yersinia rohdei strain YRA, complete genome.","Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae, Yersinia","(2888938.0, 2889317.0)",,,,4372253,0.0,0,[101140],False,"(2892594, 2893094)",2892844,,,,,,,,,,,,,,,,,2892844.0,,,,,,,,,2893835.0,5376.0,,,,,,,2888778.0,,,,,,,,
